5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed,SCATS
1/1/2024 0:00,16,1,100,8582
1/1/2024 0:15,114,1,100,8582
1/1/2024 0:30,38,1,100,8582
1/1/2024 0:45,13,1,100,8582
1/1/2024 1:00,114,1,100,8582
1/1/2024 1:15,31,1,100,8582
1/1/2024 1:30,64,1,100,8582
1/1/2024 1:45,67,1,100,8582
1/1/2024 2:00,36,1,100,8582
1/1/2024 2:15,27,1,100,8582
1/1/2024 2:30,56,1,100,8582
1/1/2024 2:45,117,1,100,8582
1/1/2024 3:00,11,1,100,8582
1/1/2024 3:15,96,1,100,8582
1/1/2024 3:30,3,1,100,8582
1/1/2024 3:45,113,1,100,8582
1/1/2024 4:00,82,1,100,8582
1/1/2024 4:15,44,1,100,8582
1/1/2024 4:30,108,1,100,8582
1/1/2024 4:45,44,1,100,8582
1/1/2024 5:00,79,1,100,8582
1/1/2024 5:15,119,1,100,8582
1/1/2024 5:30,44,1,100,8582
1/1/2024 5:45,29,1,100,8582
1/1/2024 6:00,9,1,100,8582
1/1/2024 6:15,39,1,100,8582
1/1/2024 6:30,120,1,100,8582
1/1/2024 6:45,54,1,100,8582
1/1/2024 7:00,76,1,100,8582
1/1/2024 7:15,89,1,100,8582
1/1/2024 7:30,74,1,100,8582
1/1/2024 7:45,30,1,100,8582
1/1/2024 8:00,104,1,100,8582
1/1/2024 8:15,70,1,100,8582
1/1/2024 8:30,41,1,100,8582
1/1/2024 8:45,23,1,100,8582
1/1/2024 9:00,54,1,100,8582
1/1/2024 9:15,72,1,100,8582
1/1/2024 9:30,66,1,100,8582
1/1/2024 9:45,77,1,100,8582
1/1/2024 10:00,105,1,100,8582
1/1/2024 10:15,52,1,100,8582
1/1/2024 10:30,89,1,100,8582
1/1/2024 10:45,35,1,100,8582
1/1/2024 11:00,54,1,100,8582
1/1/2024 11:15,22,1,100,8582
1/1/2024 11:30,112,1,100,8582
1/1/2024 11:45,8,1,100,8582
1/1/2024 12:00,42,1,100,8582
1/1/2024 12:15,94,1,100,8582
1/1/2024 12:30,19,1,100,8582
1/1/2024 12:45,56,1,100,8582
1/1/2024 13:00,55,1,100,8582
1/1/2024 13:15,9,1,100,8582
1/1/2024 13:30,108,1,100,8582
1/1/2024 13:45,73,1,100,8582
1/1/2024 14:00,16,1,100,8582
1/1/2024 14:15,4,1,100,8582
1/1/2024 14:30,32,1,100,8582
1/1/2024 14:45,24,1,100,8582
1/1/2024 15:00,16,1,100,8582
1/1/2024 15:15,5,1,100,8582
1/1/2024 15:30,45,1,100,8582
1/1/2024 15:45,68,1,100,8582
1/1/2024 16:00,72,1,100,8582
1/1/2024 16:15,71,1,100,8582
1/1/2024 16:30,92,1,100,8582
1/1/2024 16:45,106,1,100,8582
1/1/2024 17:00,89,1,100,8582
1/1/2024 17:15,41,1,100,8582
1/1/2024 17:30,16,1,100,8582
1/1/2024 17:45,32,1,100,8582
1/1/2024 18:00,72,1,100,8582
1/1/2024 18:15,52,1,100,8582
1/1/2024 18:30,22,1,100,8582
1/1/2024 18:45,19,1,100,8582
1/1/2024 19:00,88,1,100,8582
1/1/2024 19:15,107,1,100,8582
1/1/2024 19:30,54,1,100,8582
1/1/2024 19:45,34,1,100,8582
1/1/2024 20:00,12,1,100,8582
1/1/2024 20:15,102,1,100,8582
1/1/2024 20:30,3,1,100,8582
1/1/2024 20:45,9,1,100,8582
1/1/2024 21:00,18,1,100,8582
1/1/2024 21:15,36,1,100,8582
1/1/2024 21:30,19,1,100,8582
1/1/2024 21:45,64,1,100,8582
1/1/2024 22:00,69,1,100,8582
1/1/2024 22:15,59,1,100,8582
1/1/2024 22:30,20,1,100,8582
1/1/2024 22:45,112,1,100,8582
1/1/2024 23:00,80,1,100,8582
2/1/2024 0:00,53,1,100,8582
2/1/2024 0:15,62,1,100,8582
2/1/2024 0:30,81,1,100,8582
2/1/2024 0:45,106,1,100,8582
2/1/2024 1:00,73,1,100,8582
2/1/2024 1:15,6,1,100,8582
2/1/2024 1:30,89,1,100,8582
2/1/2024 1:45,98,1,100,8582
2/1/2024 2:00,110,1,100,8582
2/1/2024 2:15,114,1,100,8582
2/1/2024 2:30,37,1,100,8582
2/1/2024 2:45,32,1,100,8582
2/1/2024 3:00,2,1,100,8582
2/1/2024 3:15,74,1,100,8582
2/1/2024 3:30,9,1,100,8582
2/1/2024 3:45,118,1,100,8582
2/1/2024 4:00,112,1,100,8582
2/1/2024 4:15,12,1,100,8582
2/1/2024 4:30,51,1,100,8582
2/1/2024 4:45,3,1,100,8582
2/1/2024 5:00,106,1,100,8582
2/1/2024 5:15,28,1,100,8582
2/1/2024 5:30,15,1,100,8582
2/1/2024 5:45,71,1,100,8582
2/1/2024 6:00,12,1,100,8582
2/1/2024 6:15,82,1,100,8582
2/1/2024 6:30,19,1,100,8582
2/1/2024 6:45,22,1,100,8582
2/1/2024 7:00,98,1,100,8582
2/1/2024 7:15,47,1,100,8582
2/1/2024 7:30,62,1,100,8582
2/1/2024 7:45,109,1,100,8582
2/1/2024 8:00,26,1,100,8582
2/1/2024 8:15,57,1,100,8582
2/1/2024 8:30,59,1,100,8582
2/1/2024 8:45,2,1,100,8582
2/1/2024 9:00,96,1,100,8582
2/1/2024 9:15,32,1,100,8582
2/1/2024 9:30,94,1,100,8582
2/1/2024 9:45,63,1,100,8582
2/1/2024 10:00,72,1,100,8582
2/1/2024 10:15,32,1,100,8582
2/1/2024 10:30,101,1,100,8582
2/1/2024 10:45,54,1,100,8582
2/1/2024 11:00,104,1,100,8582
2/1/2024 11:15,72,1,100,8582
2/1/2024 11:30,7,1,100,8582
2/1/2024 11:45,23,1,100,8582
2/1/2024 12:00,36,1,100,8582
2/1/2024 12:15,29,1,100,8582
2/1/2024 12:30,85,1,100,8582
2/1/2024 12:45,112,1,100,8582
2/1/2024 13:00,81,1,100,8582
2/1/2024 13:15,102,1,100,8582
2/1/2024 13:30,12,1,100,8582
2/1/2024 13:45,52,1,100,8582
2/1/2024 14:00,112,1,100,8582
2/1/2024 14:15,7,1,100,8582
2/1/2024 14:30,65,1,100,8582
2/1/2024 14:45,39,1,100,8582
2/1/2024 15:00,68,1,100,8582
2/1/2024 15:15,68,1,100,8582
2/1/2024 15:30,19,1,100,8582
2/1/2024 15:45,112,1,100,8582
2/1/2024 16:00,22,1,100,8582
2/1/2024 16:15,30,1,100,8582
2/1/2024 16:30,50,1,100,8582
2/1/2024 16:45,33,1,100,8582
2/1/2024 17:00,81,1,100,8582
2/1/2024 17:15,110,1,100,8582
2/1/2024 17:30,61,1,100,8582
2/1/2024 17:45,30,1,100,8582
