5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed,SCATS
1/1/2024 0:00,66,1,100,7882
1/1/2024 0:15,22,1,100,7882
1/1/2024 0:30,54,1,100,7882
1/1/2024 0:45,13,1,100,7882
1/1/2024 1:00,24,1,100,7882
1/1/2024 1:15,110,1,100,7882
1/1/2024 1:30,48,1,100,7882
1/1/2024 1:45,54,1,100,7882
1/1/2024 2:00,18,1,100,7882
1/1/2024 2:15,80,1,100,7882
1/1/2024 2:30,67,1,100,7882
1/1/2024 2:45,74,1,100,7882
1/1/2024 3:00,1,1,100,7882
1/1/2024 3:15,24,1,100,7882
1/1/2024 3:30,117,1,100,7882
1/1/2024 3:45,4,1,100,7882
1/1/2024 4:00,48,1,100,7882
1/1/2024 4:15,85,1,100,7882
1/1/2024 4:30,90,1,100,7882
1/1/2024 4:45,17,1,100,7882
1/1/2024 5:00,12,1,100,7882
1/1/2024 5:15,36,1,100,7882
1/1/2024 5:30,36,1,100,7882
1/1/2024 5:45,118,1,100,7882
1/1/2024 6:00,43,1,100,7882
1/1/2024 6:15,56,1,100,7882
1/1/2024 6:30,115,1,100,7882
1/1/2024 6:45,49,1,100,7882
1/1/2024 7:00,55,1,100,7882
1/1/2024 7:15,79,1,100,7882
1/1/2024 7:30,42,1,100,7882
1/1/2024 7:45,105,1,100,7882
1/1/2024 8:00,93,1,100,7882
1/1/2024 8:15,57,1,100,7882
1/1/2024 8:30,19,1,100,7882
1/1/2024 8:45,46,1,100,7882
1/1/2024 9:00,119,1,100,7882
1/1/2024 9:15,81,1,100,7882
1/1/2024 9:30,27,1,100,7882
1/1/2024 9:45,25,1,100,7882
1/1/2024 10:00,105,1,100,7882
1/1/2024 10:15,40,1,100,7882
1/1/2024 10:30,11,1,100,7882
1/1/2024 10:45,114,1,100,7882
1/1/2024 11:00,79,1,100,7882
1/1/2024 11:15,101,1,100,7882
1/1/2024 11:30,36,1,100,7882
1/1/2024 11:45,75,1,100,7882
1/1/2024 12:00,115,1,100,7882
1/1/2024 12:15,47,1,100,7882
1/1/2024 12:30,31,1,100,7882
1/1/2024 12:45,72,1,100,7882
1/1/2024 13:00,44,1,100,7882
1/1/2024 13:15,85,1,100,7882
1/1/2024 13:30,21,1,100,7882
1/1/2024 13:45,79,1,100,7882
1/1/2024 14:00,76,1,100,7882
1/1/2024 14:15,11,1,100,7882
1/1/2024 14:30,16,1,100,7882
1/1/2024 14:45,52,1,100,7882
1/1/2024 15:00,88,1,100,7882
1/1/2024 15:15,105,1,100,7882
1/1/2024 15:30,22,1,100,7882
1/1/2024 15:45,73,1,100,7882
1/1/2024 16:00,44,1,100,7882
1/1/2024 16:15,5,1,100,7882
1/1/2024 16:30,76,1,100,7882
1/1/2024 16:45,106,1,100,7882
1/1/2024 17:00,65,1,100,7882
1/1/2024 17:15,115,1,100,7882
1/1/2024 17:30,80,1,100,7882
1/1/2024 17:45,95,1,100,7882
1/1/2024 18:00,7,1,100,7882
1/1/2024 18:15,6,1,100,7882
1/1/2024 18:30,13,1,100,7882
1/1/2024 18:45,114,1,100,7882
1/1/2024 19:00,56,1,100,7882
1/1/2024 19:15,95,1,100,7882
1/1/2024 19:30,90,1,100,7882
1/1/2024 19:45,2,1,100,7882
1/1/2024 20:00,81,1,100,7882
1/1/2024 20:15,51,1,100,7882
1/1/2024 20:30,60,1,100,7882
1/1/2024 20:45,1,1,100,7882
1/1/2024 21:00,59,1,100,7882
1/1/2024 21:15,68,1,100,7882
1/1/2024 21:30,89,1,100,7882
1/1/2024 21:45,77,1,100,7882
1/1/2024 22:00,59,1,100,7882
1/1/2024 22:15,12,1,100,7882
1/1/2024 22:30,114,1,100,7882
1/1/2024 22:45,38,1,100,7882
1/1/2024 23:00,105,1,100,7882
2/1/2024 0:00,47,1,100,7882
2/1/2024 0:15,94,1,100,7882
2/1/2024 0:30,64,1,100,7882
2/1/2024 0:45,20,1,100,7882
2/1/2024 1:00,44,1,100,7882
2/1/2024 1:15,88,1,100,7882
2/1/2024 1:30,82,1,100,7882
2/1/2024 1:45,48,1,100,7882
2/1/2024 2:00,61,1,100,7882
2/1/2024 2:15,94,1,100,7882
2/1/2024 2:30,103,1,100,7882
2/1/2024 2:45,70,1,100,7882
2/1/2024 3:00,45,1,100,7882
2/1/2024 3:15,114,1,100,7882
2/1/2024 3:30,56,1,100,7882
2/1/2024 3:45,4,1,100,7882
2/1/2024 4:00,59,1,100,7882
