5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed,SCATS
1/1/2024 0:00,48,1,100,3613
1/1/2024 0:15,65,1,100,3613
1/1/2024 0:30,45,1,100,3613
1/1/2024 0:45,33,1,100,3613
1/1/2024 1:00,79,1,100,3613
1/1/2024 1:15,116,1,100,3613
1/1/2024 1:30,35,1,100,3613
1/1/2024 1:45,38,1,100,3613
1/1/2024 2:00,63,1,100,3613
1/1/2024 2:15,39,1,100,3613
1/1/2024 2:30,20,1,100,3613
1/1/2024 2:45,81,1,100,3613
1/1/2024 3:00,73,1,100,3613
1/1/2024 3:15,70,1,100,3613
1/1/2024 3:30,94,1,100,3613
1/1/2024 3:45,94,1,100,3613
1/1/2024 4:00,67,1,100,3613
1/1/2024 4:15,98,1,100,3613
1/1/2024 4:30,7,1,100,3613
1/1/2024 4:45,50,1,100,3613
1/1/2024 5:00,7,1,100,3613
1/1/2024 5:15,17,1,100,3613
1/1/2024 5:30,117,1,100,3613
1/1/2024 5:45,44,1,100,3613
1/1/2024 6:00,106,1,100,3613
1/1/2024 6:15,64,1,100,3613
1/1/2024 6:30,103,1,100,3613
1/1/2024 6:45,59,1,100,3613
1/1/2024 7:00,53,1,100,3613
1/1/2024 7:15,33,1,100,3613
1/1/2024 7:30,36,1,100,3613
1/1/2024 7:45,3,1,100,3613
1/1/2024 8:00,42,1,100,3613
1/1/2024 8:15,55,1,100,3613
1/1/2024 8:30,17,1,100,3613
1/1/2024 8:45,51,1,100,3613
1/1/2024 9:00,47,1,100,3613
1/1/2024 9:15,40,1,100,3613
1/1/2024 9:30,8,1,100,3613
1/1/2024 9:45,4,1,100,3613
1/1/2024 10:00,12,1,100,3613
1/1/2024 10:15,23,1,100,3613
1/1/2024 10:30,96,1,100,3613
1/1/2024 10:45,20,1,100,3613
1/1/2024 11:00,88,1,100,3613
1/1/2024 11:15,53,1,100,3613
1/1/2024 11:30,59,1,100,3613
1/1/2024 11:45,105,1,100,3613
1/1/2024 12:00,52,1,100,3613
1/1/2024 12:15,38,1,100,3613
1/1/2024 12:30,93,1,100,3613
1/1/2024 12:45,115,1,100,3613
1/1/2024 13:00,22,1,100,3613
1/1/2024 13:15,28,1,100,3613
1/1/2024 13:30,89,1,100,3613
1/1/2024 13:45,17,1,100,3613
1/1/2024 14:00,4,1,100,3613
1/1/2024 14:15,35,1,100,3613
1/1/2024 14:30,52,1,100,3613
1/1/2024 14:45,36,1,100,3613
1/1/2024 15:00,98,1,100,3613
1/1/2024 15:15,58,1,100,3613
1/1/2024 15:30,65,1,100,3613
1/1/2024 15:45,40,1,100,3613
1/1/2024 16:00,108,1,100,3613
1/1/2024 16:15,109,1,100,3613
1/1/2024 16:30,22,1,100,3613
1/1/2024 16:45,13,1,100,3613
1/1/2024 17:00,85,1,100,3613
1/1/2024 17:15,18,1,100,3613
1/1/2024 17:30,24,1,100,3613
1/1/2024 17:45,61,1,100,3613
1/1/2024 18:00,85,1,100,3613
1/1/2024 18:15,78,1,100,3613
1/1/2024 18:30,7,1,100,3613
1/1/2024 18:45,75,1,100,3613
1/1/2024 19:00,77,1,100,3613
1/1/2024 19:15,4,1,100,3613
1/1/2024 19:30,27,1,100,3613
1/1/2024 19:45,59,1,100,3613
1/1/2024 20:00,109,1,100,3613
1/1/2024 20:15,73,1,100,3613
1/1/2024 20:30,33,1,100,3613
1/1/2024 20:45,66,1,100,3613
1/1/2024 21:00,25,1,100,3613
1/1/2024 21:15,70,1,100,3613
1/1/2024 21:30,106,1,100,3613
1/1/2024 21:45,116,1,100,3613
1/1/2024 22:00,114,1,100,3613
1/1/2024 22:15,114,1,100,3613
1/1/2024 22:30,90,1,100,3613
1/1/2024 22:45,59,1,100,3613
1/1/2024 23:00,118,1,100,3613
2/1/2024 0:00,100,1,100,3613
2/1/2024 0:15,73,1,100,3613
2/1/2024 0:30,58,1,100,3613
2/1/2024 0:45,67,1,100,3613
2/1/2024 1:00,1,1,100,3613
2/1/2024 1:15,100,1,100,3613
2/1/2024 1:30,81,1,100,3613
2/1/2024 1:45,23,1,100,3613
2/1/2024 2:00,37,1,100,3613
2/1/2024 2:15,65,1,100,3613
2/1/2024 2:30,66,1,100,3613
2/1/2024 2:45,86,1,100,3613
2/1/2024 3:00,40,1,100,3613
2/1/2024 3:15,92,1,100,3613
2/1/2024 3:30,3,1,100,3613
2/1/2024 3:45,27,1,100,3613
2/1/2024 4:00,39,1,100,3613
2/1/2024 4:15,87,1,100,3613
2/1/2024 4:30,18,1,100,3613
2/1/2024 4:45,93,1,100,3613
2/1/2024 5:00,29,1,100,3613
2/1/2024 5:15,40,1,100,3613
2/1/2024 5:30,26,1,100,3613
2/1/2024 5:45,29,1,100,3613
2/1/2024 6:00,45,1,100,3613
2/1/2024 6:15,94,1,100,3613
2/1/2024 6:30,51,1,100,3613
2/1/2024 6:45,21,1,100,3613
2/1/2024 7:00,55,1,100,3613
2/1/2024 7:15,1,1,100,3613
2/1/2024 7:30,44,1,100,3613
2/1/2024 7:45,10,1,100,3613
2/1/2024 8:00,60,1,100,3613
2/1/2024 8:15,108,1,100,3613
2/1/2024 8:30,79,1,100,3613
2/1/2024 8:45,6,1,100,3613
2/1/2024 9:00,22,1,100,3613
2/1/2024 9:15,40,1,100,3613
2/1/2024 9:30,69,1,100,3613
2/1/2024 9:45,37,1,100,3613
2/1/2024 10:00,17,1,100,3613
2/1/2024 10:15,94,1,100,3613
2/1/2024 10:30,20,1,100,3613
2/1/2024 10:45,53,1,100,3613
2/1/2024 11:00,95,1,100,3613
2/1/2024 11:15,50,1,100,3613
2/1/2024 11:30,90,1,100,3613
2/1/2024 11:45,60,1,100,3613
2/1/2024 12:00,36,1,100,3613
2/1/2024 12:15,92,1,100,3613
2/1/2024 12:30,105,1,100,3613
2/1/2024 12:45,33,1,100,3613
2/1/2024 13:00,40,1,100,3613
2/1/2024 13:15,114,1,100,3613
2/1/2024 13:30,81,1,100,3613
2/1/2024 13:45,37,1,100,3613
2/1/2024 14:00,73,1,100,3613
2/1/2024 14:15,92,1,100,3613
2/1/2024 14:30,117,1,100,3613
2/1/2024 14:45,59,1,100,3613
2/1/2024 15:00,49,1,100,3613
2/1/2024 15:15,79,1,100,3613
2/1/2024 15:30,22,1,100,3613
2/1/2024 15:45,29,1,100,3613
2/1/2024 16:00,79,1,100,3613
2/1/2024 16:15,26,1,100,3613
2/1/2024 16:30,70,1,100,3613
2/1/2024 16:45,70,1,100,3613
2/1/2024 17:00,16,1,100,3613
2/1/2024 17:15,88,1,100,3613
2/1/2024 17:30,30,1,100,3613
2/1/2024 17:45,94,1,100,3613
2/1/2024 18:00,13,1,100,3613
2/1/2024 18:15,80,1,100,3613
2/1/2024 18:30,38,1,100,3613
2/1/2024 18:45,117,1,100,3613
2/1/2024 19:00,54,1,100,3613
2/1/2024 19:15,12,1,100,3613
2/1/2024 19:30,59,1,100,3613
2/1/2024 19:45,72,1,100,3613
2/1/2024 20:00,39,1,100,3613
2/1/2024 20:15,22,1,100,3613
2/1/2024 20:30,104,1,100,3613
2/1/2024 20:45,26,1,100,3613
2/1/2024 21:00,21,1,100,3613
2/1/2024 21:15,57,1,100,3613
2/1/2024 21:30,102,1,100,3613
2/1/2024 21:45,51,1,100,3613
2/1/2024 22:00,46,1,100,3613
2/1/2024 22:15,92,1,100,3613
2/1/2024 22:30,21,1,100,3613
2/1/2024 22:45,88,1,100,3613
2/1/2024 23:00,20,1,100,3613
3/1/2024 0:00,55,1,100,3613
3/1/2024 0:15,65,1,100,3613
3/1/2024 0:30,34,1,100,3613
3/1/2024 0:45,46,1,100,3613
3/1/2024 1:00,68,1,100,3613
3/1/2024 1:15,65,1,100,3613
3/1/2024 1:30,21,1,100,3613
3/1/2024 1:45,117,1,100,3613
3/1/2024 2:00,101,1,100,3613
3/1/2024 2:15,17,1,100,3613
3/1/2024 2:30,7,1,100,3613
3/1/2024 2:45,19,1,100,3613
3/1/2024 3:00,117,1,100,3613
3/1/2024 3:15,58,1,100,3613
3/1/2024 3:30,59,1,100,3613
3/1/2024 3:45,77,1,100,3613
3/1/2024 4:00,25,1,100,3613
3/1/2024 4:15,42,1,100,3613
3/1/2024 4:30,68,1,100,3613
3/1/2024 4:45,82,1,100,3613
3/1/2024 5:00,46,1,100,3613
3/1/2024 5:15,69,1,100,3613
3/1/2024 5:30,93,1,100,3613
3/1/2024 5:45,50,1,100,3613
3/1/2024 6:00,117,1,100,3613
3/1/2024 6:15,41,1,100,3613
3/1/2024 6:30,84,1,100,3613
3/1/2024 6:45,92,1,100,3613
3/1/2024 7:00,70,1,100,3613
3/1/2024 7:15,111,1,100,3613
3/1/2024 7:30,7,1,100,3613
3/1/2024 7:45,73,1,100,3613
3/1/2024 8:00,26,1,100,3613
3/1/2024 8:15,91,1,100,3613
3/1/2024 8:30,64,1,100,3613
3/1/2024 8:45,79,1,100,3613
3/1/2024 9:00,67,1,100,3613
3/1/2024 9:15,18,1,100,3613
3/1/2024 9:30,105,1,100,3613
3/1/2024 9:45,24,1,100,3613
3/1/2024 10:00,51,1,100,3613
3/1/2024 10:15,58,1,100,3613
3/1/2024 10:30,94,1,100,3613
3/1/2024 10:45,65,1,100,3613
3/1/2024 11:00,90,1,100,3613
3/1/2024 11:15,12,1,100,3613
3/1/2024 11:30,2,1,100,3613
3/1/2024 11:45,5,1,100,3613
3/1/2024 12:00,21,1,100,3613
3/1/2024 12:15,118,1,100,3613
3/1/2024 12:30,114,1,100,3613
