5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed,SCATS
1/1/2024 0:00,97,1,100,6900
1/1/2024 0:15,4,1,100,6900
1/1/2024 0:30,108,1,100,6900
1/1/2024 0:45,74,1,100,6900
1/1/2024 1:00,105,1,100,6900
1/1/2024 1:15,69,1,100,6900
1/1/2024 1:30,58,1,100,6900
1/1/2024 1:45,38,1,100,6900
1/1/2024 2:00,95,1,100,6900
1/1/2024 2:15,104,1,100,6900
1/1/2024 2:30,34,1,100,6900
1/1/2024 2:45,66,1,100,6900
1/1/2024 3:00,3,1,100,6900
1/1/2024 3:15,84,1,100,6900
1/1/2024 3:30,94,1,100,6900
1/1/2024 3:45,106,1,100,6900
1/1/2024 4:00,60,1,100,6900
1/1/2024 4:15,32,1,100,6900
1/1/2024 4:30,30,1,100,6900
1/1/2024 4:45,96,1,100,6900
1/1/2024 5:00,111,1,100,6900
1/1/2024 5:15,35,1,100,6900
1/1/2024 5:30,34,1,100,6900
1/1/2024 5:45,101,1,100,6900
1/1/2024 6:00,33,1,100,6900
1/1/2024 6:15,18,1,100,6900
1/1/2024 6:30,105,1,100,6900
1/1/2024 6:45,70,1,100,6900
1/1/2024 7:00,40,1,100,6900
1/1/2024 7:15,118,1,100,6900
1/1/2024 7:30,74,1,100,6900
1/1/2024 7:45,103,1,100,6900
1/1/2024 8:00,58,1,100,6900
1/1/2024 8:15,14,1,100,6900
1/1/2024 8:30,26,1,100,6900
1/1/2024 8:45,31,1,100,6900
1/1/2024 9:00,67,1,100,6900
1/1/2024 9:15,78,1,100,6900
1/1/2024 9:30,48,1,100,6900
1/1/2024 9:45,22,1,100,6900
1/1/2024 10:00,21,1,100,6900
1/1/2024 10:15,19,1,100,6900
1/1/2024 10:30,118,1,100,6900
1/1/2024 10:45,18,1,100,6900
1/1/2024 11:00,71,1,100,6900
1/1/2024 11:15,77,1,100,6900
1/1/2024 11:30,89,1,100,6900
1/1/2024 11:45,32,1,100,6900
1/1/2024 12:00,104,1,100,6900
1/1/2024 12:15,30,1,100,6900
1/1/2024 12:30,19,1,100,6900
1/1/2024 12:45,44,1,100,6900
1/1/2024 13:00,86,1,100,6900
1/1/2024 13:15,111,1,100,6900
1/1/2024 13:30,104,1,100,6900
1/1/2024 13:45,23,1,100,6900
1/1/2024 14:00,89,1,100,6900
1/1/2024 14:15,80,1,100,6900
1/1/2024 14:30,84,1,100,6900
1/1/2024 14:45,19,1,100,6900
1/1/2024 15:00,82,1,100,6900
1/1/2024 15:15,68,1,100,6900
1/1/2024 15:30,120,1,100,6900
1/1/2024 15:45,104,1,100,6900
1/1/2024 16:00,110,1,100,6900
1/1/2024 16:15,73,1,100,6900
1/1/2024 16:30,81,1,100,6900
1/1/2024 16:45,13,1,100,6900
1/1/2024 17:00,22,1,100,6900
1/1/2024 17:15,105,1,100,6900
1/1/2024 17:30,67,1,100,6900
1/1/2024 17:45,72,1,100,6900
1/1/2024 18:00,2,1,100,6900
1/1/2024 18:15,54,1,100,6900
1/1/2024 18:30,110,1,100,6900
1/1/2024 18:45,29,1,100,6900
1/1/2024 19:00,30,1,100,6900
1/1/2024 19:15,96,1,100,6900
1/1/2024 19:30,38,1,100,6900
1/1/2024 19:45,46,1,100,6900
1/1/2024 20:00,105,1,100,6900
1/1/2024 20:15,94,1,100,6900
1/1/2024 20:30,96,1,100,6900
1/1/2024 20:45,108,1,100,6900
1/1/2024 21:00,15,1,100,6900
1/1/2024 21:15,102,1,100,6900
1/1/2024 21:30,103,1,100,6900
1/1/2024 21:45,120,1,100,6900
1/1/2024 22:00,16,1,100,6900
1/1/2024 22:15,56,1,100,6900
1/1/2024 22:30,29,1,100,6900
1/1/2024 22:45,79,1,100,6900
1/1/2024 23:00,108,1,100,6900
2/1/2024 0:00,35,1,100,6900
2/1/2024 0:15,93,1,100,6900
2/1/2024 0:30,27,1,100,6900
2/1/2024 0:45,61,1,100,6900
2/1/2024 1:00,49,1,100,6900
2/1/2024 1:15,53,1,100,6900
2/1/2024 1:30,10,1,100,6900
2/1/2024 1:45,106,1,100,6900
2/1/2024 2:00,83,1,100,6900
2/1/2024 2:15,3,1,100,6900
2/1/2024 2:30,57,1,100,6900
2/1/2024 2:45,81,1,100,6900
2/1/2024 3:00,85,1,100,6900
2/1/2024 3:15,88,1,100,6900
2/1/2024 3:30,22,1,100,6900
2/1/2024 3:45,55,1,100,6900
2/1/2024 4:00,56,1,100,6900
2/1/2024 4:15,40,1,100,6900
2/1/2024 4:30,68,1,100,6900
2/1/2024 4:45,41,1,100,6900
2/1/2024 5:00,17,1,100,6900
2/1/2024 5:15,54,1,100,6900
2/1/2024 5:30,91,1,100,6900
2/1/2024 5:45,105,1,100,6900
2/1/2024 6:00,66,1,100,6900
2/1/2024 6:15,111,1,100,6900
2/1/2024 6:30,73,1,100,6900
2/1/2024 6:45,101,1,100,6900
2/1/2024 7:00,4,1,100,6900
2/1/2024 7:15,55,1,100,6900
2/1/2024 7:30,19,1,100,6900
2/1/2024 7:45,118,1,100,6900
2/1/2024 8:00,114,1,100,6900
2/1/2024 8:15,106,1,100,6900
2/1/2024 8:30,7,1,100,6900
2/1/2024 8:45,103,1,100,6900
2/1/2024 9:00,65,1,100,6900
2/1/2024 9:15,106,1,100,6900
2/1/2024 9:30,58,1,100,6900
2/1/2024 9:45,26,1,100,6900
2/1/2024 10:00,86,1,100,6900
2/1/2024 10:15,12,1,100,6900
2/1/2024 10:30,51,1,100,6900
2/1/2024 10:45,22,1,100,6900
2/1/2024 11:00,47,1,100,6900
2/1/2024 11:15,103,1,100,6900
2/1/2024 11:30,107,1,100,6900
2/1/2024 11:45,55,1,100,6900
2/1/2024 12:00,69,1,100,6900
2/1/2024 12:15,82,1,100,6900
2/1/2024 12:30,33,1,100,6900
2/1/2024 12:45,56,1,100,6900
2/1/2024 13:00,102,1,100,6900
2/1/2024 13:15,42,1,100,6900
2/1/2024 13:30,118,1,100,6900
2/1/2024 13:45,10,1,100,6900
2/1/2024 14:00,98,1,100,6900
2/1/2024 14:15,47,1,100,6900
2/1/2024 14:30,115,1,100,6900
2/1/2024 14:45,8,1,100,6900
2/1/2024 15:00,66,1,100,6900
2/1/2024 15:15,90,1,100,6900
2/1/2024 15:30,75,1,100,6900
2/1/2024 15:45,56,1,100,6900
2/1/2024 16:00,34,1,100,6900
2/1/2024 16:15,5,1,100,6900
2/1/2024 16:30,36,1,100,6900
2/1/2024 16:45,90,1,100,6900
2/1/2024 17:00,92,1,100,6900
2/1/2024 17:15,64,1,100,6900
2/1/2024 17:30,31,1,100,6900
2/1/2024 17:45,95,1,100,6900
2/1/2024 18:00,19,1,100,6900
2/1/2024 18:15,97,1,100,6900
2/1/2024 18:30,24,1,100,6900
2/1/2024 18:45,47,1,100,6900
2/1/2024 19:00,84,1,100,6900
2/1/2024 19:15,35,1,100,6900
2/1/2024 19:30,67,1,100,6900
2/1/2024 19:45,92,1,100,6900
2/1/2024 20:00,102,1,100,6900
2/1/2024 20:15,66,1,100,6900
2/1/2024 20:30,74,1,100,6900
2/1/2024 20:45,93,1,100,6900
2/1/2024 21:00,108,1,100,6900
2/1/2024 21:15,9,1,100,6900
2/1/2024 21:30,13,1,100,6900
2/1/2024 21:45,62,1,100,6900
