5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed,SCATS
1/1/2024 0:00,79,1,100,4821
1/1/2024 0:15,5,1,100,4821
1/1/2024 0:30,54,1,100,4821
1/1/2024 0:45,34,1,100,4821
1/1/2024 1:00,88,1,100,4821
1/1/2024 1:15,79,1,100,4821
1/1/2024 1:30,37,1,100,4821
1/1/2024 1:45,111,1,100,4821
1/1/2024 2:00,42,1,100,4821
1/1/2024 2:15,35,1,100,4821
1/1/2024 2:30,75,1,100,4821
1/1/2024 2:45,115,1,100,4821
1/1/2024 3:00,9,1,100,4821
1/1/2024 3:15,70,1,100,4821
1/1/2024 3:30,41,1,100,4821
1/1/2024 3:45,114,1,100,4821
1/1/2024 4:00,105,1,100,4821
1/1/2024 4:15,76,1,100,4821
1/1/2024 4:30,43,1,100,4821
1/1/2024 4:45,73,1,100,4821
1/1/2024 5:00,118,1,100,4821
1/1/2024 5:15,113,1,100,4821
1/1/2024 5:30,11,1,100,4821
1/1/2024 5:45,15,1,100,4821
1/1/2024 6:00,90,1,100,4821
1/1/2024 6:15,53,1,100,4821
1/1/2024 6:30,76,1,100,4821
1/1/2024 6:45,4,1,100,4821
1/1/2024 7:00,40,1,100,4821
1/1/2024 7:15,109,1,100,4821
1/1/2024 7:30,69,1,100,4821
1/1/2024 7:45,59,1,100,4821
1/1/2024 8:00,14,1,100,4821
1/1/2024 8:15,51,1,100,4821
1/1/2024 8:30,52,1,100,4821
1/1/2024 8:45,103,1,100,4821
1/1/2024 9:00,114,1,100,4821
1/1/2024 9:15,70,1,100,4821
1/1/2024 9:30,113,1,100,4821
1/1/2024 9:45,117,1,100,4821
1/1/2024 10:00,28,1,100,4821
1/1/2024 10:15,63,1,100,4821
1/1/2024 10:30,42,1,100,4821
1/1/2024 10:45,55,1,100,4821
1/1/2024 11:00,55,1,100,4821
1/1/2024 11:15,106,1,100,4821
1/1/2024 11:30,98,1,100,4821
1/1/2024 11:45,25,1,100,4821
1/1/2024 12:00,30,1,100,4821
1/1/2024 12:15,96,1,100,4821
1/1/2024 12:30,69,1,100,4821
1/1/2024 12:45,21,1,100,4821
1/1/2024 13:00,95,1,100,4821
1/1/2024 13:15,54,1,100,4821
1/1/2024 13:30,11,1,100,4821
1/1/2024 13:45,99,1,100,4821
1/1/2024 14:00,6,1,100,4821
1/1/2024 14:15,68,1,100,4821
1/1/2024 14:30,18,1,100,4821
1/1/2024 14:45,85,1,100,4821
1/1/2024 15:00,59,1,100,4821
1/1/2024 15:15,5,1,100,4821
1/1/2024 15:30,107,1,100,4821
1/1/2024 15:45,72,1,100,4821
1/1/2024 16:00,52,1,100,4821
1/1/2024 16:15,95,1,100,4821
1/1/2024 16:30,101,1,100,4821
1/1/2024 16:45,67,1,100,4821
1/1/2024 17:00,58,1,100,4821
1/1/2024 17:15,27,1,100,4821
1/1/2024 17:30,113,1,100,4821
1/1/2024 17:45,78,1,100,4821
1/1/2024 18:00,108,1,100,4821
1/1/2024 18:15,11,1,100,4821
1/1/2024 18:30,120,1,100,4821
1/1/2024 18:45,16,1,100,4821
1/1/2024 19:00,113,1,100,4821
1/1/2024 19:15,10,1,100,4821
1/1/2024 19:30,81,1,100,4821
1/1/2024 19:45,10,1,100,4821
1/1/2024 20:00,76,1,100,4821
1/1/2024 20:15,41,1,100,4821
1/1/2024 20:30,15,1,100,4821
1/1/2024 20:45,71,1,100,4821
1/1/2024 21:00,23,1,100,4821
1/1/2024 21:15,101,1,100,4821
1/1/2024 21:30,73,1,100,4821
1/1/2024 21:45,107,1,100,4821
1/1/2024 22:00,54,1,100,4821
1/1/2024 22:15,18,1,100,4821
1/1/2024 22:30,17,1,100,4821
1/1/2024 22:45,98,1,100,4821
1/1/2024 23:00,38,1,100,4821
2/1/2024 0:00,116,1,100,4821
2/1/2024 0:15,92,1,100,4821
2/1/2024 0:30,31,1,100,4821
2/1/2024 0:45,106,1,100,4821
2/1/2024 1:00,73,1,100,4821
2/1/2024 1:15,95,1,100,4821
2/1/2024 1:30,8,1,100,4821
2/1/2024 1:45,83,1,100,4821
2/1/2024 2:00,3,1,100,4821
2/1/2024 2:15,47,1,100,4821
2/1/2024 2:30,88,1,100,4821
2/1/2024 2:45,104,1,100,4821
2/1/2024 3:00,45,1,100,4821
2/1/2024 3:15,32,1,100,4821
2/1/2024 3:30,37,1,100,4821
2/1/2024 3:45,30,1,100,4821
2/1/2024 4:00,87,1,100,4821
2/1/2024 4:15,70,1,100,4821
2/1/2024 4:30,78,1,100,4821
2/1/2024 4:45,112,1,100,4821
2/1/2024 5:00,85,1,100,4821
2/1/2024 5:15,113,1,100,4821
2/1/2024 5:30,28,1,100,4821
2/1/2024 5:45,28,1,100,4821
2/1/2024 6:00,110,1,100,4821
2/1/2024 6:15,22,1,100,4821
2/1/2024 6:30,40,1,100,4821
2/1/2024 6:45,70,1,100,4821
2/1/2024 7:00,119,1,100,4821
2/1/2024 7:15,96,1,100,4821
2/1/2024 7:30,111,1,100,4821
2/1/2024 7:45,102,1,100,4821
2/1/2024 8:00,42,1,100,4821
2/1/2024 8:15,115,1,100,4821
2/1/2024 8:30,90,1,100,4821
2/1/2024 8:45,96,1,100,4821
2/1/2024 9:00,103,1,100,4821
2/1/2024 9:15,101,1,100,4821
2/1/2024 9:30,22,1,100,4821
2/1/2024 9:45,71,1,100,4821
2/1/2024 10:00,26,1,100,4821
2/1/2024 10:15,92,1,100,4821
2/1/2024 10:30,1,1,100,4821
2/1/2024 10:45,52,1,100,4821
2/1/2024 11:00,14,1,100,4821
2/1/2024 11:15,63,1,100,4821
2/1/2024 11:30,111,1,100,4821
2/1/2024 11:45,118,1,100,4821
2/1/2024 12:00,64,1,100,4821
2/1/2024 12:15,116,1,100,4821
2/1/2024 12:30,44,1,100,4821
2/1/2024 12:45,97,1,100,4821
2/1/2024 13:00,35,1,100,4821
2/1/2024 13:15,98,1,100,4821
2/1/2024 13:30,13,1,100,4821
2/1/2024 13:45,96,1,100,4821
2/1/2024 14:00,24,1,100,4821
2/1/2024 14:15,22,1,100,4821
2/1/2024 14:30,62,1,100,4821
2/1/2024 14:45,111,1,100,4821
2/1/2024 15:00,44,1,100,4821
2/1/2024 15:15,17,1,100,4821
2/1/2024 15:30,24,1,100,4821
2/1/2024 15:45,75,1,100,4821
2/1/2024 16:00,35,1,100,4821
2/1/2024 16:15,29,1,100,4821
2/1/2024 16:30,1,1,100,4821
2/1/2024 16:45,106,1,100,4821
2/1/2024 17:00,94,1,100,4821
2/1/2024 17:15,59,1,100,4821
2/1/2024 17:30,100,1,100,4821
2/1/2024 17:45,94,1,100,4821
2/1/2024 18:00,66,1,100,4821
2/1/2024 18:15,102,1,100,4821
2/1/2024 18:30,95,1,100,4821
2/1/2024 18:45,35,1,100,4821
2/1/2024 19:00,62,1,100,4821
2/1/2024 19:15,105,1,100,4821
2/1/2024 19:30,120,1,100,4821
2/1/2024 19:45,99,1,100,4821
2/1/2024 20:00,119,1,100,4821
2/1/2024 20:15,18,1,100,4821
2/1/2024 20:30,67,1,100,4821
2/1/2024 20:45,81,1,100,4821
2/1/2024 21:00,30,1,100,4821
2/1/2024 21:15,101,1,100,4821
2/1/2024 21:30,41,1,100,4821
2/1/2024 21:45,43,1,100,4821
2/1/2024 22:00,53,1,100,4821
2/1/2024 22:15,48,1,100,4821
2/1/2024 22:30,18,1,100,4821
2/1/2024 22:45,10,1,100,4821
2/1/2024 23:00,81,1,100,4821
3/1/2024 0:00,3,1,100,4821
3/1/2024 0:15,36,1,100,4821
3/1/2024 0:30,92,1,100,4821
3/1/2024 0:45,102,1,100,4821
3/1/2024 1:00,2,1,100,4821
3/1/2024 1:15,71,1,100,4821
3/1/2024 1:30,66,1,100,4821
3/1/2024 1:45,91,1,100,4821
3/1/2024 2:00,118,1,100,4821
3/1/2024 2:15,58,1,100,4821
3/1/2024 2:30,118,1,100,4821
3/1/2024 2:45,4,1,100,4821
3/1/2024 3:00,84,1,100,4821
3/1/2024 3:15,5,1,100,4821
3/1/2024 3:30,7,1,100,4821
3/1/2024 3:45,110,1,100,4821
3/1/2024 4:00,78,1,100,4821
3/1/2024 4:15,79,1,100,4821
3/1/2024 4:30,102,1,100,4821
3/1/2024 4:45,110,1,100,4821
3/1/2024 5:00,5,1,100,4821
3/1/2024 5:15,69,1,100,4821
3/1/2024 5:30,90,1,100,4821
3/1/2024 5:45,73,1,100,4821
3/1/2024 6:00,113,1,100,4821
3/1/2024 6:15,70,1,100,4821
3/1/2024 6:30,10,1,100,4821
3/1/2024 6:45,107,1,100,4821
3/1/2024 7:00,65,1,100,4821
3/1/2024 7:15,20,1,100,4821
3/1/2024 7:30,73,1,100,4821
3/1/2024 7:45,63,1,100,4821
3/1/2024 8:00,49,1,100,4821
3/1/2024 8:15,24,1,100,4821
3/1/2024 8:30,43,1,100,4821
3/1/2024 8:45,112,1,100,4821
3/1/2024 9:00,77,1,100,4821
3/1/2024 9:15,44,1,100,4821
3/1/2024 9:30,46,1,100,4821
3/1/2024 9:45,101,1,100,4821
3/1/2024 10:00,40,1,100,4821
3/1/2024 10:15,75,1,100,4821
3/1/2024 10:30,59,1,100,4821
3/1/2024 10:45,13,1,100,4821
3/1/2024 11:00,72,1,100,4821
3/1/2024 11:15,91,1,100,4821
3/1/2024 11:30,63,1,100,4821
3/1/2024 11:45,4,1,100,4821
3/1/2024 12:00,50,1,100,4821
3/1/2024 12:15,39,1,100,4821
3/1/2024 12:30,119,1,100,4821
3/1/2024 12:45,11,1,100,4821
3/1/2024 13:00,60,1,100,4821
3/1/2024 13:15,104,1,100,4821
3/1/2024 13:30,81,1,100,4821
3/1/2024 13:45,110,1,100,4821
3/1/2024 14:00,42,1,100,4821
3/1/2024 14:15,16,1,100,4821
3/1/2024 14:30,13,1,100,4821
3/1/2024 14:45,15,1,100,4821
3/1/2024 15:00,69,1,100,4821
3/1/2024 15:15,78,1,100,4821
3/1/2024 15:30,19,1,100,4821
3/1/2024 15:45,73,1,100,4821
3/1/2024 16:00,94,1,100,4821
3/1/2024 16:15,116,1,100,4821
3/1/2024 16:30,82,1,100,4821
3/1/2024 16:45,98,1,100,4821
3/1/2024 17:00,116,1,100,4821
3/1/2024 17:15,79,1,100,4821
3/1/2024 17:30,23,1,100,4821
3/1/2024 17:45,113,1,100,4821
3/1/2024 18:00,72,1,100,4821
3/1/2024 18:15,116,1,100,4821
3/1/2024 18:30,107,1,100,4821
3/1/2024 18:45,67,1,100,4821
3/1/2024 19:00,79,1,100,4821
3/1/2024 19:15,50,1,100,4821
3/1/2024 19:30,73,1,100,4821
3/1/2024 19:45,71,1,100,4821
3/1/2024 20:00,38,1,100,4821
3/1/2024 20:15,50,1,100,4821
3/1/2024 20:30,30,1,100,4821
3/1/2024 20:45,62,1,100,4821
3/1/2024 21:00,55,1,100,4821
3/1/2024 21:15,3,1,100,4821
3/1/2024 21:30,24,1,100,4821
3/1/2024 21:45,73,1,100,4821
3/1/2024 22:00,66,1,100,4821
3/1/2024 22:15,8,1,100,4821
3/1/2024 22:30,66,1,100,4821
3/1/2024 22:45,51,1,100,4821
3/1/2024 23:00,33,1,100,4821
4/1/2024 0:00,54,1,100,4821
4/1/2024 0:15,55,1,100,4821
4/1/2024 0:30,41,1,100,4821
4/1/2024 0:45,62,1,100,4821
4/1/2024 1:00,14,1,100,4821
4/1/2024 1:15,14,1,100,4821
4/1/2024 1:30,74,1,100,4821
4/1/2024 1:45,36,1,100,4821
4/1/2024 2:00,102,1,100,4821
4/1/2024 2:15,5,1,100,4821
4/1/2024 2:30,63,1,100,4821
4/1/2024 2:45,13,1,100,4821
4/1/2024 3:00,51,1,100,4821
4/1/2024 3:15,105,1,100,4821
4/1/2024 3:30,73,1,100,4821
4/1/2024 3:45,23,1,100,4821
4/1/2024 4:00,108,1,100,4821
4/1/2024 4:15,119,1,100,4821
4/1/2024 4:30,47,1,100,4821
4/1/2024 4:45,82,1,100,4821
4/1/2024 5:00,38,1,100,4821
4/1/2024 5:15,118,1,100,4821
4/1/2024 5:30,86,1,100,4821
4/1/2024 5:45,96,1,100,4821
4/1/2024 6:00,84,1,100,4821
4/1/2024 6:15,12,1,100,4821
4/1/2024 6:30,51,1,100,4821
4/1/2024 6:45,55,1,100,4821
4/1/2024 7:00,81,1,100,4821
4/1/2024 7:15,73,1,100,4821
4/1/2024 7:30,3,1,100,4821
4/1/2024 7:45,101,1,100,4821
4/1/2024 8:00,77,1,100,4821
4/1/2024 8:15,58,1,100,4821
4/1/2024 8:30,114,1,100,4821
4/1/2024 8:45,61,1,100,4821
4/1/2024 9:00,27,1,100,4821
4/1/2024 9:15,1,1,100,4821
4/1/2024 9:30,14,1,100,4821
4/1/2024 9:45,85,1,100,4821
4/1/2024 10:00,97,1,100,4821
4/1/2024 10:15,106,1,100,4821
4/1/2024 10:30,51,1,100,4821
4/1/2024 10:45,48,1,100,4821
4/1/2024 11:00,5,1,100,4821
4/1/2024 11:15,25,1,100,4821
4/1/2024 11:30,55,1,100,4821
4/1/2024 11:45,83,1,100,4821
4/1/2024 12:00,9,1,100,4821
4/1/2024 12:15,17,1,100,4821
4/1/2024 12:30,57,1,100,4821
4/1/2024 12:45,5,1,100,4821
4/1/2024 13:00,113,1,100,4821
4/1/2024 13:15,55,1,100,4821
4/1/2024 13:30,15,1,100,4821
4/1/2024 13:45,22,1,100,4821
4/1/2024 14:00,63,1,100,4821
4/1/2024 14:15,78,1,100,4821
4/1/2024 14:30,51,1,100,4821
4/1/2024 14:45,59,1,100,4821
4/1/2024 15:00,42,1,100,4821
4/1/2024 15:15,64,1,100,4821
4/1/2024 15:30,107,1,100,4821
4/1/2024 15:45,15,1,100,4821
4/1/2024 16:00,81,1,100,4821
4/1/2024 16:15,18,1,100,4821
4/1/2024 16:30,32,1,100,4821
4/1/2024 16:45,89,1,100,4821
4/1/2024 17:00,59,1,100,4821
4/1/2024 17:15,32,1,100,4821
4/1/2024 17:30,39,1,100,4821
4/1/2024 17:45,36,1,100,4821
4/1/2024 18:00,94,1,100,4821
4/1/2024 18:15,103,1,100,4821
4/1/2024 18:30,60,1,100,4821
4/1/2024 18:45,77,1,100,4821
4/1/2024 19:00,29,1,100,4821
4/1/2024 19:15,92,1,100,4821
4/1/2024 19:30,43,1,100,4821
4/1/2024 19:45,18,1,100,4821
4/1/2024 20:00,11,1,100,4821
4/1/2024 20:15,99,1,100,4821
4/1/2024 20:30,27,1,100,4821
4/1/2024 20:45,79,1,100,4821
4/1/2024 21:00,79,1,100,4821
4/1/2024 21:15,107,1,100,4821
4/1/2024 21:30,15,1,100,4821
4/1/2024 21:45,91,1,100,4821
4/1/2024 22:00,57,1,100,4821
4/1/2024 22:15,36,1,100,4821
4/1/2024 22:30,106,1,100,4821
4/1/2024 22:45,84,1,100,4821
4/1/2024 23:00,93,1,100,4821
5/1/2024 0:00,31,1,100,4821
5/1/2024 0:15,3,1,100,4821
5/1/2024 0:30,49,1,100,4821
5/1/2024 0:45,108,1,100,4821
5/1/2024 1:00,68,1,100,4821
5/1/2024 1:15,11,1,100,4821
5/1/2024 1:30,36,1,100,4821
5/1/2024 1:45,49,1,100,4821
5/1/2024 2:00,20,1,100,4821
5/1/2024 2:15,102,1,100,4821
5/1/2024 2:30,26,1,100,4821
5/1/2024 2:45,20,1,100,4821
5/1/2024 3:00,2,1,100,4821
5/1/2024 3:15,17,1,100,4821
5/1/2024 3:30,85,1,100,4821
5/1/2024 3:45,93,1,100,4821
5/1/2024 4:00,15,1,100,4821
5/1/2024 4:15,1,1,100,4821
5/1/2024 4:30,47,1,100,4821
5/1/2024 4:45,40,1,100,4821
5/1/2024 5:00,81,1,100,4821
5/1/2024 5:15,10,1,100,4821
5/1/2024 5:30,76,1,100,4821
5/1/2024 5:45,5,1,100,4821
5/1/2024 6:00,29,1,100,4821
5/1/2024 6:15,65,1,100,4821
5/1/2024 6:30,84,1,100,4821
5/1/2024 6:45,84,1,100,4821
5/1/2024 7:00,2,1,100,4821
5/1/2024 7:15,12,1,100,4821
5/1/2024 7:30,56,1,100,4821
5/1/2024 7:45,18,1,100,4821
5/1/2024 8:00,43,1,100,4821
5/1/2024 8:15,72,1,100,4821
5/1/2024 8:30,40,1,100,4821
5/1/2024 8:45,117,1,100,4821
5/1/2024 9:00,46,1,100,4821
5/1/2024 9:15,27,1,100,4821
