5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed,SCATS
1/1/2024 0:00,4,1,100,3531
1/1/2024 0:15,41,1,100,3531
1/1/2024 0:30,107,1,100,3531
1/1/2024 0:45,19,1,100,3531
1/1/2024 1:00,62,1,100,3531
1/1/2024 1:15,27,1,100,3531
1/1/2024 1:30,2,1,100,3531
1/1/2024 1:45,104,1,100,3531
1/1/2024 2:00,86,1,100,3531
1/1/2024 2:15,27,1,100,3531
1/1/2024 2:30,92,1,100,3531
1/1/2024 2:45,90,1,100,3531
1/1/2024 3:00,94,1,100,3531
1/1/2024 3:15,112,1,100,3531
1/1/2024 3:30,85,1,100,3531
1/1/2024 3:45,2,1,100,3531
1/1/2024 4:00,105,1,100,3531
1/1/2024 4:15,26,1,100,3531
1/1/2024 4:30,81,1,100,3531
1/1/2024 4:45,93,1,100,3531
1/1/2024 5:00,111,1,100,3531
1/1/2024 5:15,13,1,100,3531
1/1/2024 5:30,98,1,100,3531
1/1/2024 5:45,29,1,100,3531
1/1/2024 6:00,65,1,100,3531
1/1/2024 6:15,67,1,100,3531
1/1/2024 6:30,103,1,100,3531
1/1/2024 6:45,56,1,100,3531
1/1/2024 7:00,97,1,100,3531
1/1/2024 7:15,61,1,100,3531
1/1/2024 7:30,59,1,100,3531
1/1/2024 7:45,27,1,100,3531
1/1/2024 8:00,75,1,100,3531
1/1/2024 8:15,70,1,100,3531
1/1/2024 8:30,18,1,100,3531
1/1/2024 8:45,44,1,100,3531
1/1/2024 9:00,75,1,100,3531
1/1/2024 9:15,52,1,100,3531
1/1/2024 9:30,4,1,100,3531
1/1/2024 9:45,49,1,100,3531
1/1/2024 10:00,41,1,100,3531
1/1/2024 10:15,26,1,100,3531
1/1/2024 10:30,108,1,100,3531
1/1/2024 10:45,103,1,100,3531
1/1/2024 11:00,71,1,100,3531
1/1/2024 11:15,115,1,100,3531
1/1/2024 11:30,96,1,100,3531
1/1/2024 11:45,8,1,100,3531
1/1/2024 12:00,34,1,100,3531
1/1/2024 12:15,23,1,100,3531
1/1/2024 12:30,40,1,100,3531
1/1/2024 12:45,92,1,100,3531
1/1/2024 13:00,114,1,100,3531
1/1/2024 13:15,118,1,100,3531
1/1/2024 13:30,48,1,100,3531
1/1/2024 13:45,64,1,100,3531
1/1/2024 14:00,56,1,100,3531
1/1/2024 14:15,110,1,100,3531
1/1/2024 14:30,92,1,100,3531
1/1/2024 14:45,100,1,100,3531
1/1/2024 15:00,117,1,100,3531
1/1/2024 15:15,32,1,100,3531
1/1/2024 15:30,40,1,100,3531
1/1/2024 15:45,93,1,100,3531
1/1/2024 16:00,30,1,100,3531
1/1/2024 16:15,52,1,100,3531
1/1/2024 16:30,27,1,100,3531
1/1/2024 16:45,22,1,100,3531
1/1/2024 17:00,50,1,100,3531
1/1/2024 17:15,30,1,100,3531
1/1/2024 17:30,57,1,100,3531
1/1/2024 17:45,93,1,100,3531
1/1/2024 18:00,48,1,100,3531
1/1/2024 18:15,22,1,100,3531
1/1/2024 18:30,31,1,100,3531
1/1/2024 18:45,107,1,100,3531
1/1/2024 19:00,96,1,100,3531
1/1/2024 19:15,110,1,100,3531
1/1/2024 19:30,86,1,100,3531
1/1/2024 19:45,84,1,100,3531
1/1/2024 20:00,50,1,100,3531
1/1/2024 20:15,86,1,100,3531
1/1/2024 20:30,1,1,100,3531
1/1/2024 20:45,93,1,100,3531
1/1/2024 21:00,39,1,100,3531
1/1/2024 21:15,48,1,100,3531
1/1/2024 21:30,35,1,100,3531
1/1/2024 21:45,19,1,100,3531
1/1/2024 22:00,113,1,100,3531
1/1/2024 22:15,23,1,100,3531
1/1/2024 22:30,105,1,100,3531
1/1/2024 22:45,46,1,100,3531
1/1/2024 23:00,81,1,100,3531
2/1/2024 0:00,47,1,100,3531
2/1/2024 0:15,66,1,100,3531
