5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed,SCATS
1/1/2024 0:00,11,1,100,9883
1/1/2024 0:15,31,1,100,9883
1/1/2024 0:30,62,1,100,9883
1/1/2024 0:45,17,1,100,9883
1/1/2024 1:00,44,1,100,9883
1/1/2024 1:15,88,1,100,9883
1/1/2024 1:30,54,1,100,9883
1/1/2024 1:45,58,1,100,9883
1/1/2024 2:00,25,1,100,9883
1/1/2024 2:15,67,1,100,9883
1/1/2024 2:30,90,1,100,9883
1/1/2024 2:45,19,1,100,9883
1/1/2024 3:00,66,1,100,9883
1/1/2024 3:15,86,1,100,9883
1/1/2024 3:30,106,1,100,9883
1/1/2024 3:45,40,1,100,9883
1/1/2024 4:00,64,1,100,9883
1/1/2024 4:15,30,1,100,9883
1/1/2024 4:30,70,1,100,9883
1/1/2024 4:45,113,1,100,9883
1/1/2024 5:00,59,1,100,9883
1/1/2024 5:15,101,1,100,9883
1/1/2024 5:30,82,1,100,9883
1/1/2024 5:45,21,1,100,9883
1/1/2024 6:00,109,1,100,9883
1/1/2024 6:15,47,1,100,9883
1/1/2024 6:30,71,1,100,9883
1/1/2024 6:45,53,1,100,9883
1/1/2024 7:00,13,1,100,9883
1/1/2024 7:15,51,1,100,9883
1/1/2024 7:30,92,1,100,9883
1/1/2024 7:45,111,1,100,9883
1/1/2024 8:00,22,1,100,9883
1/1/2024 8:15,79,1,100,9883
1/1/2024 8:30,72,1,100,9883
1/1/2024 8:45,38,1,100,9883
1/1/2024 9:00,42,1,100,9883
1/1/2024 9:15,3,1,100,9883
1/1/2024 9:30,100,1,100,9883
1/1/2024 9:45,45,1,100,9883
1/1/2024 10:00,89,1,100,9883
1/1/2024 10:15,81,1,100,9883
1/1/2024 10:30,8,1,100,9883
1/1/2024 10:45,76,1,100,9883
1/1/2024 11:00,92,1,100,9883
1/1/2024 11:15,8,1,100,9883
1/1/2024 11:30,119,1,100,9883
1/1/2024 11:45,47,1,100,9883
1/1/2024 12:00,28,1,100,9883
1/1/2024 12:15,75,1,100,9883
1/1/2024 12:30,26,1,100,9883
1/1/2024 12:45,89,1,100,9883
1/1/2024 13:00,71,1,100,9883
1/1/2024 13:15,119,1,100,9883
1/1/2024 13:30,86,1,100,9883
1/1/2024 13:45,109,1,100,9883
1/1/2024 14:00,67,1,100,9883
1/1/2024 14:15,40,1,100,9883
1/1/2024 14:30,74,1,100,9883
1/1/2024 14:45,11,1,100,9883
1/1/2024 15:00,68,1,100,9883
1/1/2024 15:15,46,1,100,9883
1/1/2024 15:30,96,1,100,9883
1/1/2024 15:45,58,1,100,9883
1/1/2024 16:00,99,1,100,9883
1/1/2024 16:15,21,1,100,9883
1/1/2024 16:30,100,1,100,9883
1/1/2024 16:45,116,1,100,9883
1/1/2024 17:00,95,1,100,9883
1/1/2024 17:15,9,1,100,9883
1/1/2024 17:30,15,1,100,9883
1/1/2024 17:45,35,1,100,9883
1/1/2024 18:00,96,1,100,9883
1/1/2024 18:15,69,1,100,9883
1/1/2024 18:30,62,1,100,9883
1/1/2024 18:45,118,1,100,9883
1/1/2024 19:00,104,1,100,9883
1/1/2024 19:15,100,1,100,9883
1/1/2024 19:30,3,1,100,9883
1/1/2024 19:45,119,1,100,9883
1/1/2024 20:00,49,1,100,9883
1/1/2024 20:15,78,1,100,9883
1/1/2024 20:30,31,1,100,9883
1/1/2024 20:45,26,1,100,9883
1/1/2024 21:00,110,1,100,9883
1/1/2024 21:15,6,1,100,9883
1/1/2024 21:30,26,1,100,9883
1/1/2024 21:45,12,1,100,9883
1/1/2024 22:00,95,1,100,9883
1/1/2024 22:15,112,1,100,9883
1/1/2024 22:30,107,1,100,9883
1/1/2024 22:45,48,1,100,9883
1/1/2024 23:00,27,1,100,9883
2/1/2024 0:00,104,1,100,9883
2/1/2024 0:15,106,1,100,9883
2/1/2024 0:30,100,1,100,9883
2/1/2024 0:45,73,1,100,9883
2/1/2024 1:00,46,1,100,9883
2/1/2024 1:15,21,1,100,9883
2/1/2024 1:30,65,1,100,9883
2/1/2024 1:45,103,1,100,9883
2/1/2024 2:00,73,1,100,9883
2/1/2024 2:15,87,1,100,9883
2/1/2024 2:30,24,1,100,9883
2/1/2024 2:45,85,1,100,9883
2/1/2024 3:00,35,1,100,9883
2/1/2024 3:15,70,1,100,9883
2/1/2024 3:30,3,1,100,9883
2/1/2024 3:45,81,1,100,9883
2/1/2024 4:00,70,1,100,9883
2/1/2024 4:15,18,1,100,9883
2/1/2024 4:30,2,1,100,9883
2/1/2024 4:45,105,1,100,9883
2/1/2024 5:00,47,1,100,9883
2/1/2024 5:15,50,1,100,9883
2/1/2024 5:30,75,1,100,9883
2/1/2024 5:45,112,1,100,9883
2/1/2024 6:00,77,1,100,9883
2/1/2024 6:15,8,1,100,9883
2/1/2024 6:30,20,1,100,9883
2/1/2024 6:45,65,1,100,9883
2/1/2024 7:00,74,1,100,9883
2/1/2024 7:15,90,1,100,9883
2/1/2024 7:30,31,1,100,9883
2/1/2024 7:45,51,1,100,9883
2/1/2024 8:00,13,1,100,9883
2/1/2024 8:15,5,1,100,9883
2/1/2024 8:30,56,1,100,9883
2/1/2024 8:45,77,1,100,9883
2/1/2024 9:00,115,1,100,9883
2/1/2024 9:15,14,1,100,9883
2/1/2024 9:30,103,1,100,9883
2/1/2024 9:45,30,1,100,9883
2/1/2024 10:00,75,1,100,9883
2/1/2024 10:15,55,1,100,9883
