5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed,SCATS
1/1/2024 0:00,4,1,100,8066
1/1/2024 0:15,40,1,100,8066
1/1/2024 0:30,101,1,100,8066
1/1/2024 0:45,106,1,100,8066
1/1/2024 1:00,60,1,100,8066
1/1/2024 1:15,40,1,100,8066
1/1/2024 1:30,93,1,100,8066
1/1/2024 1:45,10,1,100,8066
1/1/2024 2:00,70,1,100,8066
1/1/2024 2:15,65,1,100,8066
1/1/2024 2:30,75,1,100,8066
1/1/2024 2:45,97,1,100,8066
1/1/2024 3:00,112,1,100,8066
1/1/2024 3:15,57,1,100,8066
1/1/2024 3:30,45,1,100,8066
1/1/2024 3:45,83,1,100,8066
1/1/2024 4:00,46,1,100,8066
1/1/2024 4:15,48,1,100,8066
1/1/2024 4:30,48,1,100,8066
1/1/2024 4:45,61,1,100,8066
1/1/2024 5:00,35,1,100,8066
1/1/2024 5:15,29,1,100,8066
1/1/2024 5:30,22,1,100,8066
1/1/2024 5:45,50,1,100,8066
1/1/2024 6:00,4,1,100,8066
1/1/2024 6:15,91,1,100,8066
1/1/2024 6:30,99,1,100,8066
1/1/2024 6:45,23,1,100,8066
1/1/2024 7:00,78,1,100,8066
1/1/2024 7:15,31,1,100,8066
1/1/2024 7:30,9,1,100,8066
1/1/2024 7:45,54,1,100,8066
1/1/2024 8:00,73,1,100,8066
1/1/2024 8:15,94,1,100,8066
1/1/2024 8:30,84,1,100,8066
1/1/2024 8:45,97,1,100,8066
1/1/2024 9:00,66,1,100,8066
1/1/2024 9:15,60,1,100,8066
1/1/2024 9:30,101,1,100,8066
1/1/2024 9:45,82,1,100,8066
1/1/2024 10:00,35,1,100,8066
1/1/2024 10:15,86,1,100,8066
1/1/2024 10:30,72,1,100,8066
1/1/2024 10:45,71,1,100,8066
1/1/2024 11:00,111,1,100,8066
1/1/2024 11:15,33,1,100,8066
1/1/2024 11:30,28,1,100,8066
1/1/2024 11:45,104,1,100,8066
1/1/2024 12:00,35,1,100,8066
1/1/2024 12:15,10,1,100,8066
1/1/2024 12:30,21,1,100,8066
1/1/2024 12:45,65,1,100,8066
1/1/2024 13:00,89,1,100,8066
1/1/2024 13:15,83,1,100,8066
1/1/2024 13:30,4,1,100,8066
1/1/2024 13:45,65,1,100,8066
1/1/2024 14:00,83,1,100,8066
1/1/2024 14:15,25,1,100,8066
1/1/2024 14:30,83,1,100,8066
1/1/2024 14:45,28,1,100,8066
1/1/2024 15:00,23,1,100,8066
1/1/2024 15:15,51,1,100,8066
1/1/2024 15:30,58,1,100,8066
1/1/2024 15:45,67,1,100,8066
1/1/2024 16:00,68,1,100,8066
1/1/2024 16:15,6,1,100,8066
1/1/2024 16:30,28,1,100,8066
1/1/2024 16:45,118,1,100,8066
1/1/2024 17:00,84,1,100,8066
1/1/2024 17:15,15,1,100,8066
1/1/2024 17:30,23,1,100,8066
1/1/2024 17:45,44,1,100,8066
1/1/2024 18:00,17,1,100,8066
1/1/2024 18:15,64,1,100,8066
1/1/2024 18:30,9,1,100,8066
1/1/2024 18:45,80,1,100,8066
1/1/2024 19:00,85,1,100,8066
1/1/2024 19:15,16,1,100,8066
1/1/2024 19:30,82,1,100,8066
1/1/2024 19:45,64,1,100,8066
1/1/2024 20:00,72,1,100,8066
1/1/2024 20:15,79,1,100,8066
1/1/2024 20:30,4,1,100,8066
1/1/2024 20:45,34,1,100,8066
1/1/2024 21:00,89,1,100,8066
1/1/2024 21:15,52,1,100,8066
1/1/2024 21:30,77,1,100,8066
1/1/2024 21:45,25,1,100,8066
1/1/2024 22:00,58,1,100,8066
1/1/2024 22:15,56,1,100,8066
1/1/2024 22:30,87,1,100,8066
1/1/2024 22:45,37,1,100,8066
1/1/2024 23:00,68,1,100,8066
2/1/2024 0:00,98,1,100,8066
2/1/2024 0:15,8,1,100,8066
2/1/2024 0:30,97,1,100,8066
2/1/2024 0:45,105,1,100,8066
2/1/2024 1:00,7,1,100,8066
2/1/2024 1:15,26,1,100,8066
2/1/2024 1:30,79,1,100,8066
2/1/2024 1:45,119,1,100,8066
2/1/2024 2:00,11,1,100,8066
2/1/2024 2:15,95,1,100,8066
2/1/2024 2:30,98,1,100,8066
2/1/2024 2:45,47,1,100,8066
2/1/2024 3:00,78,1,100,8066
2/1/2024 3:15,2,1,100,8066
2/1/2024 3:30,91,1,100,8066
2/1/2024 3:45,37,1,100,8066
2/1/2024 4:00,117,1,100,8066
2/1/2024 4:15,79,1,100,8066
2/1/2024 4:30,22,1,100,8066
2/1/2024 4:45,118,1,100,8066
2/1/2024 5:00,108,1,100,8066
2/1/2024 5:15,72,1,100,8066
2/1/2024 5:30,17,1,100,8066
2/1/2024 5:45,66,1,100,8066
2/1/2024 6:00,88,1,100,8066
2/1/2024 6:15,114,1,100,8066
2/1/2024 6:30,45,1,100,8066
2/1/2024 6:45,74,1,100,8066
2/1/2024 7:00,60,1,100,8066
2/1/2024 7:15,48,1,100,8066
2/1/2024 7:30,23,1,100,8066
2/1/2024 7:45,34,1,100,8066
2/1/2024 8:00,94,1,100,8066
2/1/2024 8:15,10,1,100,8066
2/1/2024 8:30,36,1,100,8066
2/1/2024 8:45,12,1,100,8066
2/1/2024 9:00,45,1,100,8066
2/1/2024 9:15,84,1,100,8066
2/1/2024 9:30,6,1,100,8066
2/1/2024 9:45,18,1,100,8066
2/1/2024 10:00,116,1,100,8066
2/1/2024 10:15,14,1,100,8066
2/1/2024 10:30,84,1,100,8066
2/1/2024 10:45,120,1,100,8066
2/1/2024 11:00,67,1,100,8066
2/1/2024 11:15,93,1,100,8066
2/1/2024 11:30,32,1,100,8066
2/1/2024 11:45,89,1,100,8066
2/1/2024 12:00,117,1,100,8066
2/1/2024 12:15,117,1,100,8066
2/1/2024 12:30,42,1,100,8066
2/1/2024 12:45,38,1,100,8066
2/1/2024 13:00,60,1,100,8066
2/1/2024 13:15,46,1,100,8066
2/1/2024 13:30,103,1,100,8066
2/1/2024 13:45,2,1,100,8066
2/1/2024 14:00,115,1,100,8066
2/1/2024 14:15,5,1,100,8066
2/1/2024 14:30,51,1,100,8066
2/1/2024 14:45,111,1,100,8066
2/1/2024 15:00,20,1,100,8066
2/1/2024 15:15,89,1,100,8066
2/1/2024 15:30,112,1,100,8066
2/1/2024 15:45,110,1,100,8066
2/1/2024 16:00,61,1,100,8066
2/1/2024 16:15,74,1,100,8066
2/1/2024 16:30,80,1,100,8066
2/1/2024 16:45,4,1,100,8066
2/1/2024 17:00,38,1,100,8066
2/1/2024 17:15,56,1,100,8066
2/1/2024 17:30,54,1,100,8066
2/1/2024 17:45,86,1,100,8066
2/1/2024 18:00,64,1,100,8066
2/1/2024 18:15,25,1,100,8066
2/1/2024 18:30,83,1,100,8066
2/1/2024 18:45,73,1,100,8066
2/1/2024 19:00,56,1,100,8066
2/1/2024 19:15,114,1,100,8066
2/1/2024 19:30,118,1,100,8066
2/1/2024 19:45,102,1,100,8066
2/1/2024 20:00,85,1,100,8066
2/1/2024 20:15,92,1,100,8066
2/1/2024 20:30,120,1,100,8066
2/1/2024 20:45,9,1,100,8066
2/1/2024 21:00,46,1,100,8066
2/1/2024 21:15,48,1,100,8066
2/1/2024 21:30,33,1,100,8066
2/1/2024 21:45,80,1,100,8066
2/1/2024 22:00,32,1,100,8066
2/1/2024 22:15,46,1,100,8066
2/1/2024 22:30,29,1,100,8066
2/1/2024 22:45,32,1,100,8066
2/1/2024 23:00,35,1,100,8066
3/1/2024 0:00,22,1,100,8066
3/1/2024 0:15,115,1,100,8066
3/1/2024 0:30,111,1,100,8066
3/1/2024 0:45,111,1,100,8066
3/1/2024 1:00,62,1,100,8066
3/1/2024 1:15,109,1,100,8066
3/1/2024 1:30,91,1,100,8066
3/1/2024 1:45,77,1,100,8066
3/1/2024 2:00,25,1,100,8066
3/1/2024 2:15,107,1,100,8066
3/1/2024 2:30,2,1,100,8066
3/1/2024 2:45,43,1,100,8066
3/1/2024 3:00,83,1,100,8066
3/1/2024 3:15,110,1,100,8066
3/1/2024 3:30,58,1,100,8066
3/1/2024 3:45,22,1,100,8066
3/1/2024 4:00,94,1,100,8066
3/1/2024 4:15,106,1,100,8066
3/1/2024 4:30,118,1,100,8066
3/1/2024 4:45,76,1,100,8066
3/1/2024 5:00,22,1,100,8066
3/1/2024 5:15,95,1,100,8066
3/1/2024 5:30,55,1,100,8066
3/1/2024 5:45,6,1,100,8066
3/1/2024 6:00,88,1,100,8066
3/1/2024 6:15,7,1,100,8066
3/1/2024 6:30,54,1,100,8066
3/1/2024 6:45,96,1,100,8066
3/1/2024 7:00,48,1,100,8066
3/1/2024 7:15,76,1,100,8066
3/1/2024 7:30,59,1,100,8066
3/1/2024 7:45,15,1,100,8066
3/1/2024 8:00,93,1,100,8066
3/1/2024 8:15,63,1,100,8066
3/1/2024 8:30,53,1,100,8066
3/1/2024 8:45,78,1,100,8066
3/1/2024 9:00,7,1,100,8066
3/1/2024 9:15,87,1,100,8066
3/1/2024 9:30,17,1,100,8066
3/1/2024 9:45,98,1,100,8066
3/1/2024 10:00,15,1,100,8066
3/1/2024 10:15,39,1,100,8066
3/1/2024 10:30,95,1,100,8066
3/1/2024 10:45,29,1,100,8066
3/1/2024 11:00,38,1,100,8066
3/1/2024 11:15,62,1,100,8066
3/1/2024 11:30,52,1,100,8066
3/1/2024 11:45,45,1,100,8066
3/1/2024 12:00,79,1,100,8066
3/1/2024 12:15,62,1,100,8066
3/1/2024 12:30,49,1,100,8066
3/1/2024 12:45,62,1,100,8066
3/1/2024 13:00,115,1,100,8066
3/1/2024 13:15,97,1,100,8066
3/1/2024 13:30,11,1,100,8066
3/1/2024 13:45,18,1,100,8066
3/1/2024 14:00,60,1,100,8066
3/1/2024 14:15,58,1,100,8066
3/1/2024 14:30,105,1,100,8066
3/1/2024 14:45,91,1,100,8066
3/1/2024 15:00,75,1,100,8066
3/1/2024 15:15,85,1,100,8066
3/1/2024 15:30,83,1,100,8066
3/1/2024 15:45,101,1,100,8066
3/1/2024 16:00,5,1,100,8066
3/1/2024 16:15,70,1,100,8066
3/1/2024 16:30,36,1,100,8066
3/1/2024 16:45,16,1,100,8066
3/1/2024 17:00,6,1,100,8066
3/1/2024 17:15,107,1,100,8066
3/1/2024 17:30,85,1,100,8066
3/1/2024 17:45,97,1,100,8066
3/1/2024 18:00,71,1,100,8066
3/1/2024 18:15,98,1,100,8066
3/1/2024 18:30,101,1,100,8066
3/1/2024 18:45,119,1,100,8066
3/1/2024 19:00,66,1,100,8066
3/1/2024 19:15,52,1,100,8066
3/1/2024 19:30,99,1,100,8066
3/1/2024 19:45,8,1,100,8066
3/1/2024 20:00,52,1,100,8066
3/1/2024 20:15,58,1,100,8066
3/1/2024 20:30,99,1,100,8066
3/1/2024 20:45,106,1,100,8066
3/1/2024 21:00,67,1,100,8066
3/1/2024 21:15,22,1,100,8066
3/1/2024 21:30,87,1,100,8066
3/1/2024 21:45,108,1,100,8066
3/1/2024 22:00,35,1,100,8066
3/1/2024 22:15,35,1,100,8066
3/1/2024 22:30,18,1,100,8066
3/1/2024 22:45,81,1,100,8066
3/1/2024 23:00,51,1,100,8066
4/1/2024 0:00,19,1,100,8066
4/1/2024 0:15,64,1,100,8066
4/1/2024 0:30,12,1,100,8066
4/1/2024 0:45,48,1,100,8066
4/1/2024 1:00,46,1,100,8066
4/1/2024 1:15,98,1,100,8066
4/1/2024 1:30,48,1,100,8066
4/1/2024 1:45,54,1,100,8066
4/1/2024 2:00,119,1,100,8066
4/1/2024 2:15,112,1,100,8066
4/1/2024 2:30,80,1,100,8066
4/1/2024 2:45,11,1,100,8066
4/1/2024 3:00,111,1,100,8066
4/1/2024 3:15,38,1,100,8066
4/1/2024 3:30,12,1,100,8066
4/1/2024 3:45,68,1,100,8066
4/1/2024 4:00,72,1,100,8066
4/1/2024 4:15,104,1,100,8066
4/1/2024 4:30,66,1,100,8066
4/1/2024 4:45,12,1,100,8066
4/1/2024 5:00,119,1,100,8066
4/1/2024 5:15,79,1,100,8066
4/1/2024 5:30,88,1,100,8066
4/1/2024 5:45,40,1,100,8066
4/1/2024 6:00,90,1,100,8066
4/1/2024 6:15,72,1,100,8066
4/1/2024 6:30,5,1,100,8066
4/1/2024 6:45,57,1,100,8066
4/1/2024 7:00,21,1,100,8066
4/1/2024 7:15,84,1,100,8066
4/1/2024 7:30,91,1,100,8066
4/1/2024 7:45,43,1,100,8066
4/1/2024 8:00,2,1,100,8066
4/1/2024 8:15,90,1,100,8066
4/1/2024 8:30,64,1,100,8066
4/1/2024 8:45,67,1,100,8066
4/1/2024 9:00,101,1,100,8066
4/1/2024 9:15,21,1,100,8066
4/1/2024 9:30,79,1,100,8066
4/1/2024 9:45,110,1,100,8066
4/1/2024 10:00,55,1,100,8066
4/1/2024 10:15,8,1,100,8066
4/1/2024 10:30,56,1,100,8066
4/1/2024 10:45,85,1,100,8066
4/1/2024 11:00,57,1,100,8066
4/1/2024 11:15,27,1,100,8066
4/1/2024 11:30,47,1,100,8066
4/1/2024 11:45,65,1,100,8066
4/1/2024 12:00,12,1,100,8066
4/1/2024 12:15,26,1,100,8066
4/1/2024 12:30,44,1,100,8066
4/1/2024 12:45,119,1,100,8066
4/1/2024 13:00,42,1,100,8066
4/1/2024 13:15,88,1,100,8066
4/1/2024 13:30,57,1,100,8066
4/1/2024 13:45,25,1,100,8066
4/1/2024 14:00,106,1,100,8066
4/1/2024 14:15,104,1,100,8066
4/1/2024 14:30,19,1,100,8066
4/1/2024 14:45,14,1,100,8066
4/1/2024 15:00,43,1,100,8066
4/1/2024 15:15,96,1,100,8066
4/1/2024 15:30,7,1,100,8066
4/1/2024 15:45,87,1,100,8066
4/1/2024 16:00,84,1,100,8066
4/1/2024 16:15,42,1,100,8066
4/1/2024 16:30,2,1,100,8066
4/1/2024 16:45,47,1,100,8066
4/1/2024 17:00,4,1,100,8066
4/1/2024 17:15,88,1,100,8066
4/1/2024 17:30,49,1,100,8066
4/1/2024 17:45,60,1,100,8066
4/1/2024 18:00,65,1,100,8066
4/1/2024 18:15,52,1,100,8066
4/1/2024 18:30,109,1,100,8066
4/1/2024 18:45,11,1,100,8066
4/1/2024 19:00,55,1,100,8066
4/1/2024 19:15,56,1,100,8066
4/1/2024 19:30,1,1,100,8066
4/1/2024 19:45,63,1,100,8066
4/1/2024 20:00,111,1,100,8066
4/1/2024 20:15,32,1,100,8066
4/1/2024 20:30,13,1,100,8066
4/1/2024 20:45,78,1,100,8066
4/1/2024 21:00,16,1,100,8066
4/1/2024 21:15,81,1,100,8066
4/1/2024 21:30,99,1,100,8066
4/1/2024 21:45,10,1,100,8066
4/1/2024 22:00,13,1,100,8066
4/1/2024 22:15,108,1,100,8066
4/1/2024 22:30,92,1,100,8066
4/1/2024 22:45,51,1,100,8066
4/1/2024 23:00,2,1,100,8066
5/1/2024 0:00,98,1,100,8066
5/1/2024 0:15,33,1,100,8066
5/1/2024 0:30,77,1,100,8066
5/1/2024 0:45,63,1,100,8066
5/1/2024 1:00,68,1,100,8066
5/1/2024 1:15,90,1,100,8066
5/1/2024 1:30,13,1,100,8066
5/1/2024 1:45,5,1,100,8066
5/1/2024 2:00,77,1,100,8066
5/1/2024 2:15,100,1,100,8066
5/1/2024 2:30,111,1,100,8066
5/1/2024 2:45,71,1,100,8066
5/1/2024 3:00,6,1,100,8066
5/1/2024 3:15,65,1,100,8066
5/1/2024 3:30,6,1,100,8066
5/1/2024 3:45,116,1,100,8066
5/1/2024 4:00,45,1,100,8066
5/1/2024 4:15,29,1,100,8066
5/1/2024 4:30,116,1,100,8066
5/1/2024 4:45,28,1,100,8066
5/1/2024 5:00,38,1,100,8066
5/1/2024 5:15,115,1,100,8066
5/1/2024 5:30,18,1,100,8066
5/1/2024 5:45,97,1,100,8066
5/1/2024 6:00,21,1,100,8066
5/1/2024 6:15,107,1,100,8066
5/1/2024 6:30,83,1,100,8066
5/1/2024 6:45,20,1,100,8066
5/1/2024 7:00,38,1,100,8066
5/1/2024 7:15,3,1,100,8066
5/1/2024 7:30,54,1,100,8066
5/1/2024 7:45,81,1,100,8066
5/1/2024 8:00,17,1,100,8066
5/1/2024 8:15,84,1,100,8066
5/1/2024 8:30,104,1,100,8066
5/1/2024 8:45,57,1,100,8066
5/1/2024 9:00,8,1,100,8066
5/1/2024 9:15,40,1,100,8066
5/1/2024 9:30,20,1,100,8066
5/1/2024 9:45,55,1,100,8066
5/1/2024 10:00,78,1,100,8066
5/1/2024 10:15,89,1,100,8066
5/1/2024 10:30,57,1,100,8066
5/1/2024 10:45,42,1,100,8066
5/1/2024 11:00,81,1,100,8066
5/1/2024 11:15,13,1,100,8066
5/1/2024 11:30,21,1,100,8066
5/1/2024 11:45,18,1,100,8066
5/1/2024 12:00,98,1,100,8066
5/1/2024 12:15,62,1,100,8066
5/1/2024 12:30,87,1,100,8066
5/1/2024 12:45,78,1,100,8066
5/1/2024 13:00,74,1,100,8066
5/1/2024 13:15,86,1,100,8066
5/1/2024 13:30,13,1,100,8066
5/1/2024 13:45,90,1,100,8066
5/1/2024 14:00,113,1,100,8066
5/1/2024 14:15,38,1,100,8066
5/1/2024 14:30,82,1,100,8066
5/1/2024 14:45,82,1,100,8066
5/1/2024 15:00,111,1,100,8066
5/1/2024 15:15,106,1,100,8066
5/1/2024 15:30,84,1,100,8066
5/1/2024 15:45,73,1,100,8066
5/1/2024 16:00,1,1,100,8066
5/1/2024 16:15,56,1,100,8066
5/1/2024 16:30,89,1,100,8066
5/1/2024 16:45,67,1,100,8066
5/1/2024 17:00,94,1,100,8066
5/1/2024 17:15,87,1,100,8066
5/1/2024 17:30,76,1,100,8066
5/1/2024 17:45,7,1,100,8066
5/1/2024 18:00,109,1,100,8066
5/1/2024 18:15,11,1,100,8066
5/1/2024 18:30,15,1,100,8066
5/1/2024 18:45,64,1,100,8066
5/1/2024 19:00,71,1,100,8066
5/1/2024 19:15,85,1,100,8066
5/1/2024 19:30,65,1,100,8066
5/1/2024 19:45,106,1,100,8066
5/1/2024 20:00,104,1,100,8066
5/1/2024 20:15,18,1,100,8066
5/1/2024 20:30,61,1,100,8066
5/1/2024 20:45,69,1,100,8066
5/1/2024 21:00,57,1,100,8066
5/1/2024 21:15,15,1,100,8066
5/1/2024 21:30,84,1,100,8066
5/1/2024 21:45,5,1,100,8066
5/1/2024 22:00,35,1,100,8066
5/1/2024 22:15,3,1,100,8066
5/1/2024 22:30,109,1,100,8066
5/1/2024 22:45,92,1,100,8066
5/1/2024 23:00,39,1,100,8066
6/1/2024 0:00,85,1,100,8066
6/1/2024 0:15,68,1,100,8066
6/1/2024 0:30,30,1,100,8066
6/1/2024 0:45,75,1,100,8066
6/1/2024 1:00,110,1,100,8066
6/1/2024 1:15,30,1,100,8066
6/1/2024 1:30,88,1,100,8066
6/1/2024 1:45,33,1,100,8066
6/1/2024 2:00,31,1,100,8066
6/1/2024 2:15,101,1,100,8066
6/1/2024 2:30,96,1,100,8066
6/1/2024 2:45,82,1,100,8066
6/1/2024 3:00,44,1,100,8066
6/1/2024 3:15,9,1,100,8066
6/1/2024 3:30,80,1,100,8066
6/1/2024 3:45,24,1,100,8066
6/1/2024 4:00,116,1,100,8066
6/1/2024 4:15,10,1,100,8066
6/1/2024 4:30,103,1,100,8066
6/1/2024 4:45,25,1,100,8066
6/1/2024 5:00,120,1,100,8066
6/1/2024 5:15,46,1,100,8066
6/1/2024 5:30,112,1,100,8066
6/1/2024 5:45,88,1,100,8066
6/1/2024 6:00,86,1,100,8066
6/1/2024 6:15,91,1,100,8066
6/1/2024 6:30,100,1,100,8066
6/1/2024 6:45,63,1,100,8066
6/1/2024 7:00,115,1,100,8066
6/1/2024 7:15,34,1,100,8066
6/1/2024 7:30,62,1,100,8066
6/1/2024 7:45,72,1,100,8066
6/1/2024 8:00,79,1,100,8066
6/1/2024 8:15,86,1,100,8066
6/1/2024 8:30,61,1,100,8066
6/1/2024 8:45,7,1,100,8066
6/1/2024 9:00,118,1,100,8066
6/1/2024 9:15,58,1,100,8066
6/1/2024 9:30,36,1,100,8066
6/1/2024 9:45,47,1,100,8066
6/1/2024 10:00,89,1,100,8066
6/1/2024 10:15,71,1,100,8066
6/1/2024 10:30,29,1,100,8066
6/1/2024 10:45,69,1,100,8066
6/1/2024 11:00,89,1,100,8066
6/1/2024 11:15,95,1,100,8066
6/1/2024 11:30,64,1,100,8066
6/1/2024 11:45,6,1,100,8066
6/1/2024 12:00,45,1,100,8066
6/1/2024 12:15,93,1,100,8066
6/1/2024 12:30,113,1,100,8066
6/1/2024 12:45,62,1,100,8066
6/1/2024 13:00,86,1,100,8066
6/1/2024 13:15,46,1,100,8066
6/1/2024 13:30,16,1,100,8066
6/1/2024 13:45,29,1,100,8066
6/1/2024 14:00,28,1,100,8066
6/1/2024 14:15,64,1,100,8066
6/1/2024 14:30,93,1,100,8066
6/1/2024 14:45,115,1,100,8066
6/1/2024 15:00,3,1,100,8066
6/1/2024 15:15,85,1,100,8066
6/1/2024 15:30,22,1,100,8066
6/1/2024 15:45,37,1,100,8066
6/1/2024 16:00,97,1,100,8066
6/1/2024 16:15,54,1,100,8066
6/1/2024 16:30,22,1,100,8066
6/1/2024 16:45,3,1,100,8066
6/1/2024 17:00,27,1,100,8066
6/1/2024 17:15,11,1,100,8066
6/1/2024 17:30,59,1,100,8066
6/1/2024 17:45,42,1,100,8066
6/1/2024 18:00,18,1,100,8066
6/1/2024 18:15,13,1,100,8066
6/1/2024 18:30,101,1,100,8066
6/1/2024 18:45,109,1,100,8066
