5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed,SCATS
1/1/2024 0:00,14,1,100,8037
1/1/2024 0:15,90,1,100,8037
1/1/2024 0:30,103,1,100,8037
1/1/2024 0:45,113,1,100,8037
1/1/2024 1:00,20,1,100,8037
1/1/2024 1:15,101,1,100,8037
1/1/2024 1:30,47,1,100,8037
1/1/2024 1:45,83,1,100,8037
1/1/2024 2:00,44,1,100,8037
1/1/2024 2:15,62,1,100,8037
1/1/2024 2:30,40,1,100,8037
1/1/2024 2:45,103,1,100,8037
1/1/2024 3:00,22,1,100,8037
1/1/2024 3:15,70,1,100,8037
1/1/2024 3:30,100,1,100,8037
1/1/2024 3:45,98,1,100,8037
1/1/2024 4:00,44,1,100,8037
1/1/2024 4:15,52,1,100,8037
1/1/2024 4:30,33,1,100,8037
1/1/2024 4:45,36,1,100,8037
1/1/2024 5:00,15,1,100,8037
1/1/2024 5:15,12,1,100,8037
1/1/2024 5:30,99,1,100,8037
1/1/2024 5:45,112,1,100,8037
1/1/2024 6:00,80,1,100,8037
1/1/2024 6:15,44,1,100,8037
1/1/2024 6:30,115,1,100,8037
1/1/2024 6:45,88,1,100,8037
1/1/2024 7:00,114,1,100,8037
1/1/2024 7:15,94,1,100,8037
1/1/2024 7:30,57,1,100,8037
1/1/2024 7:45,94,1,100,8037
1/1/2024 8:00,86,1,100,8037
1/1/2024 8:15,10,1,100,8037
1/1/2024 8:30,56,1,100,8037
1/1/2024 8:45,54,1,100,8037
1/1/2024 9:00,5,1,100,8037
1/1/2024 9:15,93,1,100,8037
1/1/2024 9:30,41,1,100,8037
1/1/2024 9:45,68,1,100,8037
1/1/2024 10:00,107,1,100,8037
1/1/2024 10:15,30,1,100,8037
1/1/2024 10:30,90,1,100,8037
1/1/2024 10:45,108,1,100,8037
1/1/2024 11:00,45,1,100,8037
1/1/2024 11:15,1,1,100,8037
1/1/2024 11:30,11,1,100,8037
1/1/2024 11:45,76,1,100,8037
1/1/2024 12:00,84,1,100,8037
1/1/2024 12:15,67,1,100,8037
1/1/2024 12:30,22,1,100,8037
1/1/2024 12:45,73,1,100,8037
1/1/2024 13:00,8,1,100,8037
1/1/2024 13:15,8,1,100,8037
1/1/2024 13:30,111,1,100,8037
1/1/2024 13:45,38,1,100,8037
1/1/2024 14:00,70,1,100,8037
1/1/2024 14:15,14,1,100,8037
1/1/2024 14:30,52,1,100,8037
1/1/2024 14:45,111,1,100,8037
1/1/2024 15:00,6,1,100,8037
1/1/2024 15:15,5,1,100,8037
1/1/2024 15:30,97,1,100,8037
1/1/2024 15:45,87,1,100,8037
1/1/2024 16:00,73,1,100,8037
1/1/2024 16:15,24,1,100,8037
1/1/2024 16:30,17,1,100,8037
1/1/2024 16:45,17,1,100,8037
1/1/2024 17:00,93,1,100,8037
1/1/2024 17:15,26,1,100,8037
1/1/2024 17:30,35,1,100,8037
1/1/2024 17:45,20,1,100,8037
1/1/2024 18:00,29,1,100,8037
1/1/2024 18:15,38,1,100,8037
1/1/2024 18:30,77,1,100,8037
1/1/2024 18:45,31,1,100,8037
1/1/2024 19:00,39,1,100,8037
1/1/2024 19:15,44,1,100,8037
1/1/2024 19:30,4,1,100,8037
1/1/2024 19:45,93,1,100,8037
1/1/2024 20:00,31,1,100,8037
1/1/2024 20:15,83,1,100,8037
1/1/2024 20:30,93,1,100,8037
1/1/2024 20:45,108,1,100,8037
1/1/2024 21:00,80,1,100,8037
1/1/2024 21:15,116,1,100,8037
1/1/2024 21:30,23,1,100,8037
1/1/2024 21:45,68,1,100,8037
1/1/2024 22:00,44,1,100,8037
1/1/2024 22:15,51,1,100,8037
1/1/2024 22:30,14,1,100,8037
1/1/2024 22:45,2,1,100,8037
1/1/2024 23:00,29,1,100,8037
2/1/2024 0:00,103,1,100,8037
2/1/2024 0:15,37,1,100,8037
2/1/2024 0:30,42,1,100,8037
2/1/2024 0:45,2,1,100,8037
2/1/2024 1:00,100,1,100,8037
2/1/2024 1:15,105,1,100,8037
2/1/2024 1:30,49,1,100,8037
2/1/2024 1:45,29,1,100,8037
2/1/2024 2:00,53,1,100,8037
2/1/2024 2:15,26,1,100,8037
2/1/2024 2:30,48,1,100,8037
2/1/2024 2:45,65,1,100,8037
2/1/2024 3:00,9,1,100,8037
2/1/2024 3:15,27,1,100,8037
2/1/2024 3:30,33,1,100,8037
2/1/2024 3:45,67,1,100,8037
2/1/2024 4:00,42,1,100,8037
2/1/2024 4:15,98,1,100,8037
2/1/2024 4:30,54,1,100,8037
2/1/2024 4:45,15,1,100,8037
2/1/2024 5:00,52,1,100,8037
2/1/2024 5:15,75,1,100,8037
2/1/2024 5:30,10,1,100,8037
2/1/2024 5:45,35,1,100,8037
2/1/2024 6:00,76,1,100,8037
2/1/2024 6:15,49,1,100,8037
2/1/2024 6:30,92,1,100,8037
2/1/2024 6:45,97,1,100,8037
2/1/2024 7:00,19,1,100,8037
2/1/2024 7:15,46,1,100,8037
2/1/2024 7:30,110,1,100,8037
2/1/2024 7:45,53,1,100,8037
2/1/2024 8:00,59,1,100,8037
2/1/2024 8:15,112,1,100,8037
2/1/2024 8:30,11,1,100,8037
2/1/2024 8:45,109,1,100,8037
2/1/2024 9:00,118,1,100,8037
2/1/2024 9:15,18,1,100,8037
2/1/2024 9:30,63,1,100,8037
2/1/2024 9:45,112,1,100,8037
2/1/2024 10:00,98,1,100,8037
2/1/2024 10:15,25,1,100,8037
2/1/2024 10:30,73,1,100,8037
2/1/2024 10:45,43,1,100,8037
2/1/2024 11:00,72,1,100,8037
2/1/2024 11:15,58,1,100,8037
2/1/2024 11:30,109,1,100,8037
2/1/2024 11:45,73,1,100,8037
2/1/2024 12:00,73,1,100,8037
2/1/2024 12:15,98,1,100,8037
2/1/2024 12:30,119,1,100,8037
2/1/2024 12:45,79,1,100,8037
2/1/2024 13:00,113,1,100,8037
2/1/2024 13:15,55,1,100,8037
2/1/2024 13:30,85,1,100,8037
2/1/2024 13:45,97,1,100,8037
2/1/2024 14:00,111,1,100,8037
2/1/2024 14:15,103,1,100,8037
2/1/2024 14:30,107,1,100,8037
2/1/2024 14:45,112,1,100,8037
2/1/2024 15:00,50,1,100,8037
2/1/2024 15:15,41,1,100,8037
2/1/2024 15:30,86,1,100,8037
2/1/2024 15:45,28,1,100,8037
2/1/2024 16:00,23,1,100,8037
2/1/2024 16:15,19,1,100,8037
2/1/2024 16:30,95,1,100,8037
2/1/2024 16:45,91,1,100,8037
2/1/2024 17:00,118,1,100,8037
2/1/2024 17:15,29,1,100,8037
2/1/2024 17:30,79,1,100,8037
2/1/2024 17:45,104,1,100,8037
2/1/2024 18:00,55,1,100,8037
2/1/2024 18:15,114,1,100,8037
2/1/2024 18:30,80,1,100,8037
2/1/2024 18:45,101,1,100,8037
2/1/2024 19:00,4,1,100,8037
2/1/2024 19:15,77,1,100,8037
2/1/2024 19:30,108,1,100,8037
2/1/2024 19:45,50,1,100,8037
2/1/2024 20:00,112,1,100,8037
