5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed,SCATS
1/1/2024 0:00,101,1,100,5988
1/1/2024 0:15,19,1,100,5988
1/1/2024 0:30,116,1,100,5988
1/1/2024 0:45,18,1,100,5988
1/1/2024 1:00,60,1,100,5988
1/1/2024 1:15,100,1,100,5988
1/1/2024 1:30,51,1,100,5988
1/1/2024 1:45,114,1,100,5988
1/1/2024 2:00,35,1,100,5988
1/1/2024 2:15,9,1,100,5988
1/1/2024 2:30,78,1,100,5988
1/1/2024 2:45,54,1,100,5988
1/1/2024 3:00,82,1,100,5988
1/1/2024 3:15,33,1,100,5988
1/1/2024 3:30,85,1,100,5988
1/1/2024 3:45,89,1,100,5988
1/1/2024 4:00,118,1,100,5988
1/1/2024 4:15,105,1,100,5988
1/1/2024 4:30,64,1,100,5988
1/1/2024 4:45,1,1,100,5988
1/1/2024 5:00,112,1,100,5988
1/1/2024 5:15,55,1,100,5988
1/1/2024 5:30,116,1,100,5988
1/1/2024 5:45,43,1,100,5988
1/1/2024 6:00,59,1,100,5988
1/1/2024 6:15,75,1,100,5988
1/1/2024 6:30,21,1,100,5988
1/1/2024 6:45,37,1,100,5988
1/1/2024 7:00,68,1,100,5988
1/1/2024 7:15,19,1,100,5988
1/1/2024 7:30,23,1,100,5988
1/1/2024 7:45,33,1,100,5988
1/1/2024 8:00,63,1,100,5988
1/1/2024 8:15,92,1,100,5988
1/1/2024 8:30,39,1,100,5988
1/1/2024 8:45,6,1,100,5988
1/1/2024 9:00,12,1,100,5988
1/1/2024 9:15,55,1,100,5988
1/1/2024 9:30,23,1,100,5988
1/1/2024 9:45,101,1,100,5988
1/1/2024 10:00,9,1,100,5988
1/1/2024 10:15,21,1,100,5988
1/1/2024 10:30,53,1,100,5988
1/1/2024 10:45,88,1,100,5988
1/1/2024 11:00,33,1,100,5988
1/1/2024 11:15,106,1,100,5988
1/1/2024 11:30,89,1,100,5988
1/1/2024 11:45,59,1,100,5988
1/1/2024 12:00,69,1,100,5988
1/1/2024 12:15,49,1,100,5988
1/1/2024 12:30,119,1,100,5988
1/1/2024 12:45,17,1,100,5988
1/1/2024 13:00,18,1,100,5988
1/1/2024 13:15,43,1,100,5988
1/1/2024 13:30,17,1,100,5988
1/1/2024 13:45,83,1,100,5988
1/1/2024 14:00,10,1,100,5988
1/1/2024 14:15,47,1,100,5988
1/1/2024 14:30,6,1,100,5988
1/1/2024 14:45,100,1,100,5988
1/1/2024 15:00,118,1,100,5988
1/1/2024 15:15,45,1,100,5988
1/1/2024 15:30,37,1,100,5988
1/1/2024 15:45,22,1,100,5988
1/1/2024 16:00,15,1,100,5988
1/1/2024 16:15,109,1,100,5988
1/1/2024 16:30,96,1,100,5988
1/1/2024 16:45,111,1,100,5988
1/1/2024 17:00,112,1,100,5988
1/1/2024 17:15,85,1,100,5988
1/1/2024 17:30,104,1,100,5988
1/1/2024 17:45,117,1,100,5988
1/1/2024 18:00,45,1,100,5988
1/1/2024 18:15,108,1,100,5988
1/1/2024 18:30,26,1,100,5988
1/1/2024 18:45,55,1,100,5988
1/1/2024 19:00,99,1,100,5988
1/1/2024 19:15,23,1,100,5988
1/1/2024 19:30,120,1,100,5988
1/1/2024 19:45,118,1,100,5988
1/1/2024 20:00,1,1,100,5988
1/1/2024 20:15,27,1,100,5988
1/1/2024 20:30,58,1,100,5988
1/1/2024 20:45,83,1,100,5988
1/1/2024 21:00,85,1,100,5988
1/1/2024 21:15,115,1,100,5988
1/1/2024 21:30,114,1,100,5988
1/1/2024 21:45,17,1,100,5988
1/1/2024 22:00,22,1,100,5988
1/1/2024 22:15,57,1,100,5988
1/1/2024 22:30,116,1,100,5988
1/1/2024 22:45,110,1,100,5988
1/1/2024 23:00,38,1,100,5988
2/1/2024 0:00,62,1,100,5988
2/1/2024 0:15,58,1,100,5988
2/1/2024 0:30,29,1,100,5988
2/1/2024 0:45,108,1,100,5988
2/1/2024 1:00,2,1,100,5988
2/1/2024 1:15,44,1,100,5988
2/1/2024 1:30,110,1,100,5988
2/1/2024 1:45,91,1,100,5988
2/1/2024 2:00,6,1,100,5988
2/1/2024 2:15,56,1,100,5988
2/1/2024 2:30,114,1,100,5988
2/1/2024 2:45,26,1,100,5988
2/1/2024 3:00,24,1,100,5988
2/1/2024 3:15,22,1,100,5988
2/1/2024 3:30,113,1,100,5988
2/1/2024 3:45,117,1,100,5988
2/1/2024 4:00,68,1,100,5988
2/1/2024 4:15,11,1,100,5988
2/1/2024 4:30,34,1,100,5988
2/1/2024 4:45,109,1,100,5988
2/1/2024 5:00,24,1,100,5988
2/1/2024 5:15,38,1,100,5988
2/1/2024 5:30,54,1,100,5988
2/1/2024 5:45,60,1,100,5988
2/1/2024 6:00,16,1,100,5988
2/1/2024 6:15,46,1,100,5988
2/1/2024 6:30,103,1,100,5988
2/1/2024 6:45,39,1,100,5988
2/1/2024 7:00,117,1,100,5988
2/1/2024 7:15,46,1,100,5988
2/1/2024 7:30,60,1,100,5988
2/1/2024 7:45,29,1,100,5988
2/1/2024 8:00,66,1,100,5988
2/1/2024 8:15,63,1,100,5988
2/1/2024 8:30,16,1,100,5988
2/1/2024 8:45,87,1,100,5988
2/1/2024 9:00,90,1,100,5988
2/1/2024 9:15,63,1,100,5988
2/1/2024 9:30,8,1,100,5988
2/1/2024 9:45,57,1,100,5988
2/1/2024 10:00,113,1,100,5988
2/1/2024 10:15,100,1,100,5988
2/1/2024 10:30,38,1,100,5988
2/1/2024 10:45,84,1,100,5988
2/1/2024 11:00,109,1,100,5988
2/1/2024 11:15,84,1,100,5988
2/1/2024 11:30,30,1,100,5988
2/1/2024 11:45,99,1,100,5988
2/1/2024 12:00,74,1,100,5988
2/1/2024 12:15,29,1,100,5988
2/1/2024 12:30,93,1,100,5988
2/1/2024 12:45,3,1,100,5988
2/1/2024 13:00,39,1,100,5988
2/1/2024 13:15,45,1,100,5988
2/1/2024 13:30,26,1,100,5988
2/1/2024 13:45,24,1,100,5988
2/1/2024 14:00,27,1,100,5988
2/1/2024 14:15,64,1,100,5988
2/1/2024 14:30,77,1,100,5988
2/1/2024 14:45,14,1,100,5988
2/1/2024 15:00,30,1,100,5988
2/1/2024 15:15,9,1,100,5988
2/1/2024 15:30,4,1,100,5988
2/1/2024 15:45,26,1,100,5988
2/1/2024 16:00,21,1,100,5988
2/1/2024 16:15,42,1,100,5988
2/1/2024 16:30,96,1,100,5988
2/1/2024 16:45,36,1,100,5988
2/1/2024 17:00,46,1,100,5988
2/1/2024 17:15,10,1,100,5988
2/1/2024 17:30,75,1,100,5988
2/1/2024 17:45,115,1,100,5988
2/1/2024 18:00,68,1,100,5988
2/1/2024 18:15,10,1,100,5988
2/1/2024 18:30,58,1,100,5988
