5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed,SCATS
1/1/2024 0:00,35,1,100,4165
1/1/2024 0:15,4,1,100,4165
1/1/2024 0:30,38,1,100,4165
1/1/2024 0:45,1,1,100,4165
1/1/2024 1:00,120,1,100,4165
1/1/2024 1:15,88,1,100,4165
1/1/2024 1:30,12,1,100,4165
1/1/2024 1:45,111,1,100,4165
1/1/2024 2:00,24,1,100,4165
1/1/2024 2:15,36,1,100,4165
1/1/2024 2:30,109,1,100,4165
1/1/2024 2:45,28,1,100,4165
1/1/2024 3:00,91,1,100,4165
1/1/2024 3:15,29,1,100,4165
1/1/2024 3:30,6,1,100,4165
1/1/2024 3:45,101,1,100,4165
1/1/2024 4:00,20,1,100,4165
1/1/2024 4:15,47,1,100,4165
1/1/2024 4:30,2,1,100,4165
1/1/2024 4:45,71,1,100,4165
1/1/2024 5:00,82,1,100,4165
1/1/2024 5:15,119,1,100,4165
1/1/2024 5:30,2,1,100,4165
1/1/2024 5:45,52,1,100,4165
1/1/2024 6:00,51,1,100,4165
1/1/2024 6:15,79,1,100,4165
1/1/2024 6:30,49,1,100,4165
1/1/2024 6:45,83,1,100,4165
1/1/2024 7:00,62,1,100,4165
1/1/2024 7:15,85,1,100,4165
1/1/2024 7:30,47,1,100,4165
1/1/2024 7:45,87,1,100,4165
1/1/2024 8:00,28,1,100,4165
1/1/2024 8:15,67,1,100,4165
1/1/2024 8:30,116,1,100,4165
1/1/2024 8:45,105,1,100,4165
1/1/2024 9:00,83,1,100,4165
1/1/2024 9:15,110,1,100,4165
1/1/2024 9:30,59,1,100,4165
1/1/2024 9:45,115,1,100,4165
1/1/2024 10:00,17,1,100,4165
1/1/2024 10:15,94,1,100,4165
1/1/2024 10:30,25,1,100,4165
1/1/2024 10:45,61,1,100,4165
1/1/2024 11:00,81,1,100,4165
1/1/2024 11:15,82,1,100,4165
1/1/2024 11:30,113,1,100,4165
1/1/2024 11:45,84,1,100,4165
1/1/2024 12:00,57,1,100,4165
1/1/2024 12:15,72,1,100,4165
1/1/2024 12:30,101,1,100,4165
1/1/2024 12:45,93,1,100,4165
1/1/2024 13:00,62,1,100,4165
1/1/2024 13:15,45,1,100,4165
1/1/2024 13:30,73,1,100,4165
1/1/2024 13:45,6,1,100,4165
1/1/2024 14:00,32,1,100,4165
1/1/2024 14:15,43,1,100,4165
1/1/2024 14:30,92,1,100,4165
1/1/2024 14:45,104,1,100,4165
1/1/2024 15:00,23,1,100,4165
1/1/2024 15:15,49,1,100,4165
1/1/2024 15:30,93,1,100,4165
1/1/2024 15:45,112,1,100,4165
1/1/2024 16:00,48,1,100,4165
1/1/2024 16:15,62,1,100,4165
1/1/2024 16:30,79,1,100,4165
1/1/2024 16:45,105,1,100,4165
1/1/2024 17:00,29,1,100,4165
1/1/2024 17:15,13,1,100,4165
1/1/2024 17:30,64,1,100,4165
1/1/2024 17:45,16,1,100,4165
1/1/2024 18:00,20,1,100,4165
1/1/2024 18:15,83,1,100,4165
1/1/2024 18:30,89,1,100,4165
1/1/2024 18:45,18,1,100,4165
1/1/2024 19:00,28,1,100,4165
1/1/2024 19:15,25,1,100,4165
1/1/2024 19:30,102,1,100,4165
1/1/2024 19:45,83,1,100,4165
