5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed,SCATS
1/1/2024 0:00,16,1,100,8809
1/1/2024 0:15,91,1,100,8809
1/1/2024 0:30,116,1,100,8809
1/1/2024 0:45,17,1,100,8809
1/1/2024 1:00,49,1,100,8809
1/1/2024 1:15,26,1,100,8809
1/1/2024 1:30,113,1,100,8809
1/1/2024 1:45,42,1,100,8809
1/1/2024 2:00,6,1,100,8809
1/1/2024 2:15,5,1,100,8809
1/1/2024 2:30,110,1,100,8809
1/1/2024 2:45,30,1,100,8809
1/1/2024 3:00,101,1,100,8809
1/1/2024 3:15,21,1,100,8809
1/1/2024 3:30,56,1,100,8809
1/1/2024 3:45,3,1,100,8809
1/1/2024 4:00,60,1,100,8809
1/1/2024 4:15,39,1,100,8809
1/1/2024 4:30,54,1,100,8809
1/1/2024 4:45,116,1,100,8809
1/1/2024 5:00,43,1,100,8809
1/1/2024 5:15,2,1,100,8809
1/1/2024 5:30,3,1,100,8809
1/1/2024 5:45,60,1,100,8809
1/1/2024 6:00,25,1,100,8809
1/1/2024 6:15,74,1,100,8809
1/1/2024 6:30,54,1,100,8809
1/1/2024 6:45,73,1,100,8809
1/1/2024 7:00,64,1,100,8809
1/1/2024 7:15,100,1,100,8809
1/1/2024 7:30,120,1,100,8809
1/1/2024 7:45,86,1,100,8809
1/1/2024 8:00,23,1,100,8809
1/1/2024 8:15,80,1,100,8809
1/1/2024 8:30,17,1,100,8809
1/1/2024 8:45,36,1,100,8809
1/1/2024 9:00,69,1,100,8809
1/1/2024 9:15,25,1,100,8809
1/1/2024 9:30,51,1,100,8809
1/1/2024 9:45,18,1,100,8809
1/1/2024 10:00,39,1,100,8809
1/1/2024 10:15,65,1,100,8809
1/1/2024 10:30,10,1,100,8809
1/1/2024 10:45,103,1,100,8809
1/1/2024 11:00,50,1,100,8809
1/1/2024 11:15,81,1,100,8809
1/1/2024 11:30,14,1,100,8809
1/1/2024 11:45,2,1,100,8809
1/1/2024 12:00,118,1,100,8809
1/1/2024 12:15,38,1,100,8809
1/1/2024 12:30,17,1,100,8809
1/1/2024 12:45,44,1,100,8809
1/1/2024 13:00,30,1,100,8809
1/1/2024 13:15,27,1,100,8809
1/1/2024 13:30,20,1,100,8809
1/1/2024 13:45,70,1,100,8809
1/1/2024 14:00,74,1,100,8809
1/1/2024 14:15,92,1,100,8809
1/1/2024 14:30,97,1,100,8809
1/1/2024 14:45,118,1,100,8809
1/1/2024 15:00,102,1,100,8809
1/1/2024 15:15,101,1,100,8809
1/1/2024 15:30,92,1,100,8809
1/1/2024 15:45,75,1,100,8809
1/1/2024 16:00,33,1,100,8809
1/1/2024 16:15,21,1,100,8809
1/1/2024 16:30,107,1,100,8809
1/1/2024 16:45,20,1,100,8809
1/1/2024 17:00,75,1,100,8809
1/1/2024 17:15,29,1,100,8809
1/1/2024 17:30,37,1,100,8809
1/1/2024 17:45,13,1,100,8809
1/1/2024 18:00,32,1,100,8809
1/1/2024 18:15,39,1,100,8809
1/1/2024 18:30,90,1,100,8809
1/1/2024 18:45,100,1,100,8809
1/1/2024 19:00,3,1,100,8809
1/1/2024 19:15,37,1,100,8809
1/1/2024 19:30,106,1,100,8809
1/1/2024 19:45,77,1,100,8809
1/1/2024 20:00,85,1,100,8809
1/1/2024 20:15,54,1,100,8809
1/1/2024 20:30,90,1,100,8809
1/1/2024 20:45,2,1,100,8809
1/1/2024 21:00,52,1,100,8809
1/1/2024 21:15,109,1,100,8809
1/1/2024 21:30,84,1,100,8809
1/1/2024 21:45,99,1,100,8809
1/1/2024 22:00,21,1,100,8809
1/1/2024 22:15,41,1,100,8809
1/1/2024 22:30,34,1,100,8809
1/1/2024 22:45,118,1,100,8809
1/1/2024 23:00,73,1,100,8809
2/1/2024 0:00,97,1,100,8809
2/1/2024 0:15,41,1,100,8809
2/1/2024 0:30,42,1,100,8809
2/1/2024 0:45,13,1,100,8809
2/1/2024 1:00,119,1,100,8809
2/1/2024 1:15,109,1,100,8809
2/1/2024 1:30,50,1,100,8809
2/1/2024 1:45,87,1,100,8809
2/1/2024 2:00,76,1,100,8809
2/1/2024 2:15,35,1,100,8809
2/1/2024 2:30,63,1,100,8809
2/1/2024 2:45,97,1,100,8809
2/1/2024 3:00,39,1,100,8809
2/1/2024 3:15,70,1,100,8809
2/1/2024 3:30,22,1,100,8809
2/1/2024 3:45,14,1,100,8809
2/1/2024 4:00,45,1,100,8809
2/1/2024 4:15,108,1,100,8809
2/1/2024 4:30,115,1,100,8809
2/1/2024 4:45,117,1,100,8809
2/1/2024 5:00,45,1,100,8809
2/1/2024 5:15,6,1,100,8809
2/1/2024 5:30,44,1,100,8809
2/1/2024 5:45,93,1,100,8809
2/1/2024 6:00,5,1,100,8809
2/1/2024 6:15,117,1,100,8809
2/1/2024 6:30,98,1,100,8809
2/1/2024 6:45,97,1,100,8809
2/1/2024 7:00,32,1,100,8809
2/1/2024 7:15,72,1,100,8809
2/1/2024 7:30,28,1,100,8809
2/1/2024 7:45,5,1,100,8809
2/1/2024 8:00,78,1,100,8809
2/1/2024 8:15,74,1,100,8809
2/1/2024 8:30,117,1,100,8809
2/1/2024 8:45,49,1,100,8809
2/1/2024 9:00,63,1,100,8809
2/1/2024 9:15,30,1,100,8809
2/1/2024 9:30,119,1,100,8809
2/1/2024 9:45,17,1,100,8809
2/1/2024 10:00,34,1,100,8809
2/1/2024 10:15,98,1,100,8809
2/1/2024 10:30,39,1,100,8809
2/1/2024 10:45,115,1,100,8809
2/1/2024 11:00,35,1,100,8809
2/1/2024 11:15,91,1,100,8809
2/1/2024 11:30,50,1,100,8809
2/1/2024 11:45,51,1,100,8809
2/1/2024 12:00,92,1,100,8809
2/1/2024 12:15,42,1,100,8809
2/1/2024 12:30,70,1,100,8809
2/1/2024 12:45,41,1,100,8809
2/1/2024 13:00,3,1,100,8809
2/1/2024 13:15,79,1,100,8809
2/1/2024 13:30,105,1,100,8809
2/1/2024 13:45,5,1,100,8809
2/1/2024 14:00,54,1,100,8809
2/1/2024 14:15,43,1,100,8809
2/1/2024 14:30,63,1,100,8809
2/1/2024 14:45,98,1,100,8809
2/1/2024 15:00,63,1,100,8809
2/1/2024 15:15,69,1,100,8809
2/1/2024 15:30,120,1,100,8809
2/1/2024 15:45,80,1,100,8809
2/1/2024 16:00,102,1,100,8809
2/1/2024 16:15,120,1,100,8809
2/1/2024 16:30,37,1,100,8809
2/1/2024 16:45,41,1,100,8809
2/1/2024 17:00,109,1,100,8809
2/1/2024 17:15,78,1,100,8809
2/1/2024 17:30,18,1,100,8809
2/1/2024 17:45,2,1,100,8809
2/1/2024 18:00,118,1,100,8809
2/1/2024 18:15,2,1,100,8809
2/1/2024 18:30,74,1,100,8809
2/1/2024 18:45,8,1,100,8809
2/1/2024 19:00,105,1,100,8809
2/1/2024 19:15,22,1,100,8809
2/1/2024 19:30,13,1,100,8809
2/1/2024 19:45,104,1,100,8809
2/1/2024 20:00,56,1,100,8809
2/1/2024 20:15,62,1,100,8809
2/1/2024 20:30,53,1,100,8809
2/1/2024 20:45,12,1,100,8809
2/1/2024 21:00,114,1,100,8809
2/1/2024 21:15,113,1,100,8809
2/1/2024 21:30,120,1,100,8809
2/1/2024 21:45,84,1,100,8809
2/1/2024 22:00,73,1,100,8809
2/1/2024 22:15,70,1,100,8809
2/1/2024 22:30,73,1,100,8809
2/1/2024 22:45,32,1,100,8809
2/1/2024 23:00,92,1,100,8809
3/1/2024 0:00,101,1,100,8809
3/1/2024 0:15,69,1,100,8809
3/1/2024 0:30,59,1,100,8809
3/1/2024 0:45,46,1,100,8809
3/1/2024 1:00,114,1,100,8809
3/1/2024 1:15,28,1,100,8809
