5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed,SCATS
1/1/2024 0:00,1,1,100,6327
1/1/2024 0:15,65,1,100,6327
1/1/2024 0:30,64,1,100,6327
1/1/2024 0:45,24,1,100,6327
1/1/2024 1:00,7,1,100,6327
1/1/2024 1:15,39,1,100,6327
1/1/2024 1:30,40,1,100,6327
1/1/2024 1:45,100,1,100,6327
1/1/2024 2:00,21,1,100,6327
1/1/2024 2:15,30,1,100,6327
1/1/2024 2:30,12,1,100,6327
1/1/2024 2:45,6,1,100,6327
1/1/2024 3:00,111,1,100,6327
1/1/2024 3:15,101,1,100,6327
1/1/2024 3:30,46,1,100,6327
1/1/2024 3:45,63,1,100,6327
1/1/2024 4:00,57,1,100,6327
1/1/2024 4:15,117,1,100,6327
1/1/2024 4:30,4,1,100,6327
1/1/2024 4:45,15,1,100,6327
1/1/2024 5:00,92,1,100,6327
1/1/2024 5:15,43,1,100,6327
1/1/2024 5:30,87,1,100,6327
1/1/2024 5:45,105,1,100,6327
1/1/2024 6:00,94,1,100,6327
1/1/2024 6:15,83,1,100,6327
1/1/2024 6:30,97,1,100,6327
1/1/2024 6:45,41,1,100,6327
1/1/2024 7:00,26,1,100,6327
1/1/2024 7:15,65,1,100,6327
1/1/2024 7:30,97,1,100,6327
1/1/2024 7:45,69,1,100,6327
1/1/2024 8:00,61,1,100,6327
1/1/2024 8:15,66,1,100,6327
1/1/2024 8:30,22,1,100,6327
1/1/2024 8:45,25,1,100,6327
1/1/2024 9:00,120,1,100,6327
1/1/2024 9:15,113,1,100,6327
1/1/2024 9:30,23,1,100,6327
1/1/2024 9:45,60,1,100,6327
1/1/2024 10:00,2,1,100,6327
1/1/2024 10:15,48,1,100,6327
1/1/2024 10:30,80,1,100,6327
1/1/2024 10:45,95,1,100,6327
1/1/2024 11:00,36,1,100,6327
1/1/2024 11:15,87,1,100,6327
1/1/2024 11:30,23,1,100,6327
1/1/2024 11:45,77,1,100,6327
1/1/2024 12:00,38,1,100,6327
