5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed,SCATS
1/1/2024 0:00,20,1,100,1509
1/1/2024 0:15,6,1,100,1509
1/1/2024 0:30,53,1,100,1509
1/1/2024 0:45,6,1,100,1509
1/1/2024 1:00,43,1,100,1509
1/1/2024 1:15,47,1,100,1509
1/1/2024 1:30,96,1,100,1509
1/1/2024 1:45,118,1,100,1509
1/1/2024 2:00,40,1,100,1509
1/1/2024 2:15,78,1,100,1509
1/1/2024 2:30,75,1,100,1509
1/1/2024 2:45,34,1,100,1509
1/1/2024 3:00,20,1,100,1509
1/1/2024 3:15,13,1,100,1509
1/1/2024 3:30,27,1,100,1509
1/1/2024 3:45,41,1,100,1509
1/1/2024 4:00,95,1,100,1509
1/1/2024 4:15,108,1,100,1509
1/1/2024 4:30,20,1,100,1509
1/1/2024 4:45,40,1,100,1509
1/1/2024 5:00,101,1,100,1509
1/1/2024 5:15,51,1,100,1509
1/1/2024 5:30,49,1,100,1509
1/1/2024 5:45,120,1,100,1509
1/1/2024 6:00,3,1,100,1509
1/1/2024 6:15,64,1,100,1509
1/1/2024 6:30,66,1,100,1509
1/1/2024 6:45,94,1,100,1509
1/1/2024 7:00,63,1,100,1509
1/1/2024 7:15,58,1,100,1509
1/1/2024 7:30,88,1,100,1509
1/1/2024 7:45,73,1,100,1509
1/1/2024 8:00,69,1,100,1509
1/1/2024 8:15,32,1,100,1509
1/1/2024 8:30,114,1,100,1509
1/1/2024 8:45,105,1,100,1509
1/1/2024 9:00,58,1,100,1509
1/1/2024 9:15,93,1,100,1509
1/1/2024 9:30,91,1,100,1509
1/1/2024 9:45,91,1,100,1509
1/1/2024 10:00,112,1,100,1509
1/1/2024 10:15,85,1,100,1509
1/1/2024 10:30,15,1,100,1509
1/1/2024 10:45,92,1,100,1509
1/1/2024 11:00,91,1,100,1509
1/1/2024 11:15,64,1,100,1509
1/1/2024 11:30,60,1,100,1509
1/1/2024 11:45,3,1,100,1509
1/1/2024 12:00,88,1,100,1509
1/1/2024 12:15,81,1,100,1509
1/1/2024 12:30,76,1,100,1509
1/1/2024 12:45,79,1,100,1509
1/1/2024 13:00,118,1,100,1509
1/1/2024 13:15,36,1,100,1509
1/1/2024 13:30,47,1,100,1509
1/1/2024 13:45,89,1,100,1509
1/1/2024 14:00,117,1,100,1509
1/1/2024 14:15,60,1,100,1509
1/1/2024 14:30,27,1,100,1509
1/1/2024 14:45,1,1,100,1509
1/1/2024 15:00,120,1,100,1509
1/1/2024 15:15,79,1,100,1509
1/1/2024 15:30,84,1,100,1509
1/1/2024 15:45,102,1,100,1509
1/1/2024 16:00,92,1,100,1509
1/1/2024 16:15,8,1,100,1509
1/1/2024 16:30,46,1,100,1509
1/1/2024 16:45,62,1,100,1509
1/1/2024 17:00,27,1,100,1509
1/1/2024 17:15,8,1,100,1509
1/1/2024 17:30,44,1,100,1509
1/1/2024 17:45,100,1,100,1509
1/1/2024 18:00,10,1,100,1509
1/1/2024 18:15,8,1,100,1509
1/1/2024 18:30,30,1,100,1509
1/1/2024 18:45,16,1,100,1509
1/1/2024 19:00,119,1,100,1509
1/1/2024 19:15,92,1,100,1509
1/1/2024 19:30,87,1,100,1509
1/1/2024 19:45,52,1,100,1509
1/1/2024 20:00,49,1,100,1509
1/1/2024 20:15,15,1,100,1509
1/1/2024 20:30,6,1,100,1509
1/1/2024 20:45,16,1,100,1509
1/1/2024 21:00,28,1,100,1509
1/1/2024 21:15,75,1,100,1509
1/1/2024 21:30,39,1,100,1509
1/1/2024 21:45,16,1,100,1509
1/1/2024 22:00,39,1,100,1509
1/1/2024 22:15,23,1,100,1509
1/1/2024 22:30,97,1,100,1509
1/1/2024 22:45,77,1,100,1509
1/1/2024 23:00,7,1,100,1509
2/1/2024 0:00,14,1,100,1509
2/1/2024 0:15,54,1,100,1509
2/1/2024 0:30,86,1,100,1509
2/1/2024 0:45,88,1,100,1509
2/1/2024 1:00,19,1,100,1509
2/1/2024 1:15,17,1,100,1509
2/1/2024 1:30,25,1,100,1509
2/1/2024 1:45,65,1,100,1509
2/1/2024 2:00,58,1,100,1509
2/1/2024 2:15,41,1,100,1509
2/1/2024 2:30,56,1,100,1509
2/1/2024 2:45,86,1,100,1509
2/1/2024 3:00,21,1,100,1509
2/1/2024 3:15,14,1,100,1509
2/1/2024 3:30,3,1,100,1509
2/1/2024 3:45,42,1,100,1509
2/1/2024 4:00,77,1,100,1509
2/1/2024 4:15,35,1,100,1509
2/1/2024 4:30,45,1,100,1509
2/1/2024 4:45,20,1,100,1509
2/1/2024 5:00,2,1,100,1509
2/1/2024 5:15,62,1,100,1509
2/1/2024 5:30,76,1,100,1509
2/1/2024 5:45,25,1,100,1509
2/1/2024 6:00,87,1,100,1509
2/1/2024 6:15,51,1,100,1509
2/1/2024 6:30,61,1,100,1509
2/1/2024 6:45,1,1,100,1509
2/1/2024 7:00,39,1,100,1509
