5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed,SCATS
1/1/2024 0:00,26,1,100,4086
1/1/2024 0:15,8,1,100,4086
1/1/2024 0:30,21,1,100,4086
1/1/2024 0:45,2,1,100,4086
1/1/2024 1:00,83,1,100,4086
1/1/2024 1:15,81,1,100,4086
1/1/2024 1:30,11,1,100,4086
1/1/2024 1:45,112,1,100,4086
1/1/2024 2:00,96,1,100,4086
1/1/2024 2:15,64,1,100,4086
1/1/2024 2:30,60,1,100,4086
1/1/2024 2:45,20,1,100,4086
1/1/2024 3:00,88,1,100,4086
1/1/2024 3:15,71,1,100,4086
1/1/2024 3:30,70,1,100,4086
1/1/2024 3:45,87,1,100,4086
1/1/2024 4:00,31,1,100,4086
1/1/2024 4:15,14,1,100,4086
1/1/2024 4:30,73,1,100,4086
1/1/2024 4:45,120,1,100,4086
1/1/2024 5:00,25,1,100,4086
1/1/2024 5:15,95,1,100,4086
1/1/2024 5:30,11,1,100,4086
1/1/2024 5:45,87,1,100,4086
1/1/2024 6:00,16,1,100,4086
1/1/2024 6:15,24,1,100,4086
1/1/2024 6:30,77,1,100,4086
1/1/2024 6:45,114,1,100,4086
1/1/2024 7:00,72,1,100,4086
1/1/2024 7:15,23,1,100,4086
1/1/2024 7:30,57,1,100,4086
1/1/2024 7:45,53,1,100,4086
1/1/2024 8:00,29,1,100,4086
1/1/2024 8:15,74,1,100,4086
1/1/2024 8:30,75,1,100,4086
1/1/2024 8:45,69,1,100,4086
1/1/2024 9:00,38,1,100,4086
1/1/2024 9:15,54,1,100,4086
1/1/2024 9:30,30,1,100,4086
1/1/2024 9:45,26,1,100,4086
1/1/2024 10:00,103,1,100,4086
1/1/2024 10:15,69,1,100,4086
1/1/2024 10:30,76,1,100,4086
1/1/2024 10:45,79,1,100,4086
1/1/2024 11:00,35,1,100,4086
1/1/2024 11:15,113,1,100,4086
1/1/2024 11:30,92,1,100,4086
1/1/2024 11:45,118,1,100,4086
1/1/2024 12:00,100,1,100,4086
1/1/2024 12:15,58,1,100,4086
1/1/2024 12:30,46,1,100,4086
1/1/2024 12:45,114,1,100,4086
1/1/2024 13:00,25,1,100,4086
1/1/2024 13:15,36,1,100,4086
1/1/2024 13:30,109,1,100,4086
1/1/2024 13:45,39,1,100,4086
1/1/2024 14:00,60,1,100,4086
1/1/2024 14:15,81,1,100,4086
1/1/2024 14:30,77,1,100,4086
1/1/2024 14:45,43,1,100,4086
1/1/2024 15:00,90,1,100,4086
1/1/2024 15:15,77,1,100,4086
1/1/2024 15:30,71,1,100,4086
1/1/2024 15:45,66,1,100,4086
1/1/2024 16:00,82,1,100,4086
1/1/2024 16:15,17,1,100,4086
1/1/2024 16:30,9,1,100,4086
1/1/2024 16:45,32,1,100,4086
1/1/2024 17:00,88,1,100,4086
1/1/2024 17:15,12,1,100,4086
1/1/2024 17:30,60,1,100,4086
1/1/2024 17:45,66,1,100,4086
1/1/2024 18:00,21,1,100,4086
1/1/2024 18:15,66,1,100,4086
1/1/2024 18:30,11,1,100,4086
1/1/2024 18:45,85,1,100,4086
1/1/2024 19:00,89,1,100,4086
1/1/2024 19:15,110,1,100,4086
1/1/2024 19:30,53,1,100,4086
1/1/2024 19:45,61,1,100,4086
1/1/2024 20:00,34,1,100,4086
1/1/2024 20:15,49,1,100,4086
1/1/2024 20:30,12,1,100,4086
1/1/2024 20:45,112,1,100,4086
1/1/2024 21:00,2,1,100,4086
1/1/2024 21:15,29,1,100,4086
1/1/2024 21:30,13,1,100,4086
1/1/2024 21:45,100,1,100,4086
1/1/2024 22:00,4,1,100,4086
1/1/2024 22:15,9,1,100,4086
1/1/2024 22:30,61,1,100,4086
1/1/2024 22:45,2,1,100,4086
1/1/2024 23:00,120,1,100,4086
2/1/2024 0:00,70,1,100,4086
2/1/2024 0:15,87,1,100,4086
2/1/2024 0:30,89,1,100,4086
2/1/2024 0:45,74,1,100,4086
2/1/2024 1:00,120,1,100,4086
2/1/2024 1:15,21,1,100,4086
2/1/2024 1:30,40,1,100,4086
2/1/2024 1:45,73,1,100,4086
2/1/2024 2:00,92,1,100,4086
2/1/2024 2:15,10,1,100,4086
2/1/2024 2:30,74,1,100,4086
2/1/2024 2:45,91,1,100,4086
2/1/2024 3:00,92,1,100,4086
2/1/2024 3:15,73,1,100,4086
2/1/2024 3:30,112,1,100,4086
2/1/2024 3:45,101,1,100,4086
2/1/2024 4:00,84,1,100,4086
2/1/2024 4:15,39,1,100,4086
2/1/2024 4:30,42,1,100,4086
2/1/2024 4:45,4,1,100,4086
2/1/2024 5:00,35,1,100,4086
2/1/2024 5:15,83,1,100,4086
2/1/2024 5:30,27,1,100,4086
2/1/2024 5:45,14,1,100,4086
2/1/2024 6:00,120,1,100,4086
2/1/2024 6:15,78,1,100,4086
2/1/2024 6:30,108,1,100,4086
2/1/2024 6:45,34,1,100,4086
2/1/2024 7:00,45,1,100,4086
2/1/2024 7:15,64,1,100,4086
2/1/2024 7:30,51,1,100,4086
2/1/2024 7:45,73,1,100,4086
2/1/2024 8:00,88,1,100,4086
2/1/2024 8:15,109,1,100,4086
2/1/2024 8:30,78,1,100,4086
2/1/2024 8:45,58,1,100,4086
2/1/2024 9:00,73,1,100,4086
2/1/2024 9:15,20,1,100,4086
2/1/2024 9:30,4,1,100,4086
2/1/2024 9:45,95,1,100,4086
2/1/2024 10:00,4,1,100,4086
2/1/2024 10:15,84,1,100,4086
2/1/2024 10:30,72,1,100,4086
2/1/2024 10:45,50,1,100,4086
2/1/2024 11:00,53,1,100,4086
2/1/2024 11:15,81,1,100,4086
2/1/2024 11:30,21,1,100,4086
2/1/2024 11:45,115,1,100,4086
2/1/2024 12:00,109,1,100,4086
2/1/2024 12:15,51,1,100,4086
2/1/2024 12:30,59,1,100,4086
2/1/2024 12:45,92,1,100,4086
2/1/2024 13:00,75,1,100,4086
2/1/2024 13:15,43,1,100,4086
2/1/2024 13:30,2,1,100,4086
2/1/2024 13:45,20,1,100,4086
2/1/2024 14:00,59,1,100,4086
2/1/2024 14:15,3,1,100,4086
2/1/2024 14:30,110,1,100,4086
2/1/2024 14:45,60,1,100,4086
2/1/2024 15:00,4,1,100,4086
2/1/2024 15:15,50,1,100,4086
2/1/2024 15:30,27,1,100,4086
2/1/2024 15:45,23,1,100,4086
2/1/2024 16:00,37,1,100,4086
2/1/2024 16:15,44,1,100,4086
2/1/2024 16:30,44,1,100,4086
2/1/2024 16:45,109,1,100,4086
2/1/2024 17:00,28,1,100,4086
2/1/2024 17:15,4,1,100,4086
2/1/2024 17:30,31,1,100,4086
2/1/2024 17:45,113,1,100,4086
