5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed,SCATS
1/1/2024 0:00,31,1,100,6195
1/1/2024 0:15,78,1,100,6195
1/1/2024 0:30,9,1,100,6195
1/1/2024 0:45,36,1,100,6195
1/1/2024 1:00,64,1,100,6195
1/1/2024 1:15,58,1,100,6195
1/1/2024 1:30,75,1,100,6195
1/1/2024 1:45,58,1,100,6195
1/1/2024 2:00,41,1,100,6195
1/1/2024 2:15,119,1,100,6195
1/1/2024 2:30,91,1,100,6195
1/1/2024 2:45,45,1,100,6195
1/1/2024 3:00,38,1,100,6195
1/1/2024 3:15,84,1,100,6195
1/1/2024 3:30,30,1,100,6195
1/1/2024 3:45,16,1,100,6195
1/1/2024 4:00,8,1,100,6195
1/1/2024 4:15,95,1,100,6195
1/1/2024 4:30,117,1,100,6195
1/1/2024 4:45,33,1,100,6195
1/1/2024 5:00,11,1,100,6195
1/1/2024 5:15,82,1,100,6195
1/1/2024 5:30,75,1,100,6195
1/1/2024 5:45,24,1,100,6195
1/1/2024 6:00,58,1,100,6195
1/1/2024 6:15,99,1,100,6195
1/1/2024 6:30,34,1,100,6195
1/1/2024 6:45,86,1,100,6195
1/1/2024 7:00,82,1,100,6195
1/1/2024 7:15,1,1,100,6195
1/1/2024 7:30,79,1,100,6195
1/1/2024 7:45,39,1,100,6195
1/1/2024 8:00,60,1,100,6195
1/1/2024 8:15,7,1,100,6195
1/1/2024 8:30,88,1,100,6195
1/1/2024 8:45,6,1,100,6195
1/1/2024 9:00,4,1,100,6195
1/1/2024 9:15,46,1,100,6195
1/1/2024 9:30,54,1,100,6195
1/1/2024 9:45,96,1,100,6195
1/1/2024 10:00,92,1,100,6195
1/1/2024 10:15,10,1,100,6195
1/1/2024 10:30,17,1,100,6195
1/1/2024 10:45,93,1,100,6195
1/1/2024 11:00,41,1,100,6195
1/1/2024 11:15,28,1,100,6195
1/1/2024 11:30,105,1,100,6195
1/1/2024 11:45,90,1,100,6195
1/1/2024 12:00,94,1,100,6195
1/1/2024 12:15,113,1,100,6195
1/1/2024 12:30,84,1,100,6195
1/1/2024 12:45,44,1,100,6195
1/1/2024 13:00,39,1,100,6195
1/1/2024 13:15,93,1,100,6195
1/1/2024 13:30,13,1,100,6195
1/1/2024 13:45,87,1,100,6195
1/1/2024 14:00,42,1,100,6195
1/1/2024 14:15,45,1,100,6195
1/1/2024 14:30,94,1,100,6195
1/1/2024 14:45,117,1,100,6195
1/1/2024 15:00,59,1,100,6195
1/1/2024 15:15,105,1,100,6195
1/1/2024 15:30,58,1,100,6195
1/1/2024 15:45,97,1,100,6195
1/1/2024 16:00,77,1,100,6195
