5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed,SCATS
1/1/2024 0:00,32,1,100,6194
1/1/2024 0:15,87,1,100,6194
1/1/2024 0:30,51,1,100,6194
1/1/2024 0:45,114,1,100,6194
1/1/2024 1:00,89,1,100,6194
1/1/2024 1:15,49,1,100,6194
1/1/2024 1:30,59,1,100,6194
1/1/2024 1:45,65,1,100,6194
1/1/2024 2:00,107,1,100,6194
1/1/2024 2:15,33,1,100,6194
1/1/2024 2:30,31,1,100,6194
1/1/2024 2:45,18,1,100,6194
1/1/2024 3:00,16,1,100,6194
1/1/2024 3:15,78,1,100,6194
1/1/2024 3:30,30,1,100,6194
1/1/2024 3:45,71,1,100,6194
1/1/2024 4:00,119,1,100,6194
1/1/2024 4:15,89,1,100,6194
1/1/2024 4:30,84,1,100,6194
1/1/2024 4:45,62,1,100,6194
1/1/2024 5:00,12,1,100,6194
1/1/2024 5:15,56,1,100,6194
1/1/2024 5:30,81,1,100,6194
1/1/2024 5:45,45,1,100,6194
1/1/2024 6:00,47,1,100,6194
1/1/2024 6:15,46,1,100,6194
1/1/2024 6:30,48,1,100,6194
1/1/2024 6:45,37,1,100,6194
1/1/2024 7:00,112,1,100,6194
1/1/2024 7:15,75,1,100,6194
1/1/2024 7:30,44,1,100,6194
1/1/2024 7:45,97,1,100,6194
1/1/2024 8:00,90,1,100,6194
1/1/2024 8:15,52,1,100,6194
1/1/2024 8:30,71,1,100,6194
1/1/2024 8:45,120,1,100,6194
1/1/2024 9:00,33,1,100,6194
1/1/2024 9:15,110,1,100,6194
1/1/2024 9:30,27,1,100,6194
1/1/2024 9:45,108,1,100,6194
1/1/2024 10:00,93,1,100,6194
1/1/2024 10:15,39,1,100,6194
1/1/2024 10:30,65,1,100,6194
1/1/2024 10:45,100,1,100,6194
1/1/2024 11:00,74,1,100,6194
1/1/2024 11:15,109,1,100,6194
1/1/2024 11:30,6,1,100,6194
1/1/2024 11:45,107,1,100,6194
1/1/2024 12:00,17,1,100,6194
1/1/2024 12:15,93,1,100,6194
1/1/2024 12:30,74,1,100,6194
1/1/2024 12:45,100,1,100,6194
1/1/2024 13:00,52,1,100,6194
1/1/2024 13:15,71,1,100,6194
1/1/2024 13:30,65,1,100,6194
1/1/2024 13:45,63,1,100,6194
1/1/2024 14:00,77,1,100,6194
1/1/2024 14:15,86,1,100,6194
1/1/2024 14:30,119,1,100,6194
1/1/2024 14:45,66,1,100,6194
1/1/2024 15:00,32,1,100,6194
1/1/2024 15:15,47,1,100,6194
1/1/2024 15:30,104,1,100,6194
1/1/2024 15:45,31,1,100,6194
1/1/2024 16:00,88,1,100,6194
1/1/2024 16:15,95,1,100,6194
1/1/2024 16:30,48,1,100,6194
1/1/2024 16:45,32,1,100,6194
1/1/2024 17:00,81,1,100,6194
1/1/2024 17:15,34,1,100,6194
1/1/2024 17:30,6,1,100,6194
1/1/2024 17:45,41,1,100,6194
1/1/2024 18:00,5,1,100,6194
