5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed,SCATS
1/1/2024 0:00,4,1,100,8979
1/1/2024 0:15,117,1,100,8979
1/1/2024 0:30,33,1,100,8979
1/1/2024 0:45,93,1,100,8979
1/1/2024 1:00,90,1,100,8979
1/1/2024 1:15,87,1,100,8979
1/1/2024 1:30,77,1,100,8979
1/1/2024 1:45,72,1,100,8979
1/1/2024 2:00,5,1,100,8979
1/1/2024 2:15,66,1,100,8979
1/1/2024 2:30,40,1,100,8979
1/1/2024 2:45,54,1,100,8979
1/1/2024 3:00,38,1,100,8979
1/1/2024 3:15,87,1,100,8979
1/1/2024 3:30,115,1,100,8979
1/1/2024 3:45,119,1,100,8979
1/1/2024 4:00,99,1,100,8979
1/1/2024 4:15,66,1,100,8979
1/1/2024 4:30,55,1,100,8979
1/1/2024 4:45,2,1,100,8979
1/1/2024 5:00,44,1,100,8979
1/1/2024 5:15,31,1,100,8979
1/1/2024 5:30,112,1,100,8979
1/1/2024 5:45,11,1,100,8979
1/1/2024 6:00,118,1,100,8979
1/1/2024 6:15,37,1,100,8979
1/1/2024 6:30,109,1,100,8979
1/1/2024 6:45,24,1,100,8979
1/1/2024 7:00,15,1,100,8979
1/1/2024 7:15,52,1,100,8979
1/1/2024 7:30,65,1,100,8979
1/1/2024 7:45,119,1,100,8979
1/1/2024 8:00,67,1,100,8979
1/1/2024 8:15,74,1,100,8979
1/1/2024 8:30,65,1,100,8979
1/1/2024 8:45,25,1,100,8979
1/1/2024 9:00,92,1,100,8979
1/1/2024 9:15,92,1,100,8979
1/1/2024 9:30,1,1,100,8979
1/1/2024 9:45,11,1,100,8979
1/1/2024 10:00,63,1,100,8979
1/1/2024 10:15,24,1,100,8979
1/1/2024 10:30,39,1,100,8979
1/1/2024 10:45,96,1,100,8979
1/1/2024 11:00,22,1,100,8979
1/1/2024 11:15,16,1,100,8979
1/1/2024 11:30,75,1,100,8979
1/1/2024 11:45,28,1,100,8979
1/1/2024 12:00,52,1,100,8979
1/1/2024 12:15,73,1,100,8979
1/1/2024 12:30,90,1,100,8979
1/1/2024 12:45,46,1,100,8979
1/1/2024 13:00,119,1,100,8979
1/1/2024 13:15,109,1,100,8979
1/1/2024 13:30,97,1,100,8979
1/1/2024 13:45,80,1,100,8979
1/1/2024 14:00,1,1,100,8979
1/1/2024 14:15,18,1,100,8979
1/1/2024 14:30,37,1,100,8979
1/1/2024 14:45,40,1,100,8979
1/1/2024 15:00,1,1,100,8979
1/1/2024 15:15,62,1,100,8979
1/1/2024 15:30,59,1,100,8979
1/1/2024 15:45,9,1,100,8979
1/1/2024 16:00,89,1,100,8979
1/1/2024 16:15,21,1,100,8979
1/1/2024 16:30,13,1,100,8979
1/1/2024 16:45,62,1,100,8979
1/1/2024 17:00,106,1,100,8979
1/1/2024 17:15,73,1,100,8979
1/1/2024 17:30,70,1,100,8979
1/1/2024 17:45,22,1,100,8979
1/1/2024 18:00,9,1,100,8979
1/1/2024 18:15,24,1,100,8979
1/1/2024 18:30,71,1,100,8979
1/1/2024 18:45,97,1,100,8979
1/1/2024 19:00,120,1,100,8979
1/1/2024 19:15,88,1,100,8979
1/1/2024 19:30,89,1,100,8979
1/1/2024 19:45,21,1,100,8979
