5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed,SCATS
1/1/2024 0:00,35,1,100,4908
1/1/2024 0:15,96,1,100,4908
1/1/2024 0:30,52,1,100,4908
1/1/2024 0:45,62,1,100,4908
1/1/2024 1:00,90,1,100,4908
1/1/2024 1:15,113,1,100,4908
1/1/2024 1:30,15,1,100,4908
1/1/2024 1:45,52,1,100,4908
1/1/2024 2:00,63,1,100,4908
1/1/2024 2:15,37,1,100,4908
1/1/2024 2:30,40,1,100,4908
1/1/2024 2:45,65,1,100,4908
1/1/2024 3:00,94,1,100,4908
1/1/2024 3:15,111,1,100,4908
1/1/2024 3:30,111,1,100,4908
1/1/2024 3:45,63,1,100,4908
1/1/2024 4:00,111,1,100,4908
1/1/2024 4:15,111,1,100,4908
1/1/2024 4:30,3,1,100,4908
1/1/2024 4:45,27,1,100,4908
1/1/2024 5:00,89,1,100,4908
1/1/2024 5:15,66,1,100,4908
1/1/2024 5:30,49,1,100,4908
1/1/2024 5:45,13,1,100,4908
1/1/2024 6:00,20,1,100,4908
1/1/2024 6:15,3,1,100,4908
1/1/2024 6:30,81,1,100,4908
1/1/2024 6:45,62,1,100,4908
1/1/2024 7:00,99,1,100,4908
1/1/2024 7:15,119,1,100,4908
1/1/2024 7:30,12,1,100,4908
1/1/2024 7:45,82,1,100,4908
1/1/2024 8:00,37,1,100,4908
1/1/2024 8:15,97,1,100,4908
1/1/2024 8:30,73,1,100,4908
1/1/2024 8:45,109,1,100,4908
1/1/2024 9:00,118,1,100,4908
1/1/2024 9:15,47,1,100,4908
1/1/2024 9:30,107,1,100,4908
1/1/2024 9:45,51,1,100,4908
1/1/2024 10:00,114,1,100,4908
1/1/2024 10:15,80,1,100,4908
1/1/2024 10:30,116,1,100,4908
1/1/2024 10:45,44,1,100,4908
1/1/2024 11:00,35,1,100,4908
1/1/2024 11:15,3,1,100,4908
1/1/2024 11:30,105,1,100,4908
1/1/2024 11:45,69,1,100,4908
1/1/2024 12:00,44,1,100,4908
1/1/2024 12:15,79,1,100,4908
1/1/2024 12:30,69,1,100,4908
1/1/2024 12:45,120,1,100,4908
1/1/2024 13:00,27,1,100,4908
1/1/2024 13:15,43,1,100,4908
1/1/2024 13:30,41,1,100,4908
1/1/2024 13:45,21,1,100,4908
1/1/2024 14:00,14,1,100,4908
1/1/2024 14:15,91,1,100,4908
1/1/2024 14:30,20,1,100,4908
1/1/2024 14:45,70,1,100,4908
1/1/2024 15:00,25,1,100,4908
1/1/2024 15:15,38,1,100,4908
1/1/2024 15:30,72,1,100,4908
1/1/2024 15:45,71,1,100,4908
1/1/2024 16:00,35,1,100,4908
1/1/2024 16:15,78,1,100,4908
1/1/2024 16:30,52,1,100,4908
1/1/2024 16:45,103,1,100,4908
1/1/2024 17:00,17,1,100,4908
1/1/2024 17:15,12,1,100,4908
1/1/2024 17:30,85,1,100,4908
1/1/2024 17:45,35,1,100,4908
1/1/2024 18:00,119,1,100,4908
1/1/2024 18:15,98,1,100,4908
1/1/2024 18:30,112,1,100,4908
1/1/2024 18:45,82,1,100,4908
1/1/2024 19:00,118,1,100,4908
1/1/2024 19:15,78,1,100,4908
1/1/2024 19:30,73,1,100,4908
1/1/2024 19:45,28,1,100,4908
1/1/2024 20:00,39,1,100,4908
1/1/2024 20:15,87,1,100,4908
1/1/2024 20:30,67,1,100,4908
1/1/2024 20:45,102,1,100,4908
1/1/2024 21:00,85,1,100,4908
1/1/2024 21:15,64,1,100,4908
1/1/2024 21:30,68,1,100,4908
1/1/2024 21:45,14,1,100,4908
1/1/2024 22:00,54,1,100,4908
1/1/2024 22:15,83,1,100,4908
1/1/2024 22:30,113,1,100,4908
1/1/2024 22:45,81,1,100,4908
1/1/2024 23:00,67,1,100,4908
2/1/2024 0:00,90,1,100,4908
2/1/2024 0:15,79,1,100,4908
2/1/2024 0:30,95,1,100,4908
2/1/2024 0:45,85,1,100,4908
2/1/2024 1:00,59,1,100,4908
2/1/2024 1:15,80,1,100,4908
2/1/2024 1:30,43,1,100,4908
2/1/2024 1:45,27,1,100,4908
2/1/2024 2:00,78,1,100,4908
2/1/2024 2:15,61,1,100,4908
2/1/2024 2:30,37,1,100,4908
2/1/2024 2:45,14,1,100,4908
2/1/2024 3:00,13,1,100,4908
2/1/2024 3:15,25,1,100,4908
2/1/2024 3:30,32,1,100,4908
2/1/2024 3:45,102,1,100,4908
2/1/2024 4:00,117,1,100,4908
2/1/2024 4:15,36,1,100,4908
2/1/2024 4:30,2,1,100,4908
2/1/2024 4:45,109,1,100,4908
2/1/2024 5:00,23,1,100,4908
2/1/2024 5:15,91,1,100,4908
2/1/2024 5:30,28,1,100,4908
2/1/2024 5:45,105,1,100,4908
2/1/2024 6:00,51,1,100,4908
2/1/2024 6:15,15,1,100,4908
2/1/2024 6:30,61,1,100,4908
2/1/2024 6:45,11,1,100,4908
2/1/2024 7:00,105,1,100,4908
2/1/2024 7:15,48,1,100,4908
2/1/2024 7:30,96,1,100,4908
2/1/2024 7:45,54,1,100,4908
2/1/2024 8:00,89,1,100,4908
2/1/2024 8:15,6,1,100,4908
2/1/2024 8:30,116,1,100,4908
2/1/2024 8:45,81,1,100,4908
2/1/2024 9:00,114,1,100,4908
2/1/2024 9:15,82,1,100,4908
2/1/2024 9:30,77,1,100,4908
2/1/2024 9:45,10,1,100,4908
2/1/2024 10:00,82,1,100,4908
2/1/2024 10:15,113,1,100,4908
2/1/2024 10:30,41,1,100,4908
2/1/2024 10:45,34,1,100,4908
2/1/2024 11:00,107,1,100,4908
2/1/2024 11:15,106,1,100,4908
2/1/2024 11:30,32,1,100,4908
2/1/2024 11:45,34,1,100,4908
2/1/2024 12:00,87,1,100,4908
2/1/2024 12:15,94,1,100,4908
2/1/2024 12:30,7,1,100,4908
2/1/2024 12:45,88,1,100,4908
2/1/2024 13:00,99,1,100,4908
2/1/2024 13:15,13,1,100,4908
2/1/2024 13:30,100,1,100,4908
2/1/2024 13:45,108,1,100,4908
2/1/2024 14:00,22,1,100,4908
2/1/2024 14:15,46,1,100,4908
2/1/2024 14:30,45,1,100,4908
2/1/2024 14:45,65,1,100,4908
2/1/2024 15:00,46,1,100,4908
2/1/2024 15:15,1,1,100,4908
2/1/2024 15:30,86,1,100,4908
2/1/2024 15:45,104,1,100,4908
2/1/2024 16:00,60,1,100,4908
2/1/2024 16:15,51,1,100,4908
2/1/2024 16:30,44,1,100,4908
2/1/2024 16:45,99,1,100,4908
2/1/2024 17:00,10,1,100,4908
2/1/2024 17:15,42,1,100,4908
2/1/2024 17:30,51,1,100,4908
2/1/2024 17:45,27,1,100,4908
2/1/2024 18:00,47,1,100,4908
2/1/2024 18:15,116,1,100,4908
2/1/2024 18:30,19,1,100,4908
2/1/2024 18:45,113,1,100,4908
2/1/2024 19:00,86,1,100,4908
2/1/2024 19:15,116,1,100,4908
2/1/2024 19:30,98,1,100,4908
2/1/2024 19:45,51,1,100,4908
2/1/2024 20:00,1,1,100,4908
2/1/2024 20:15,92,1,100,4908
2/1/2024 20:30,13,1,100,4908
2/1/2024 20:45,24,1,100,4908
2/1/2024 21:00,40,1,100,4908
2/1/2024 21:15,85,1,100,4908
2/1/2024 21:30,9,1,100,4908
2/1/2024 21:45,114,1,100,4908
2/1/2024 22:00,105,1,100,4908
2/1/2024 22:15,95,1,100,4908
2/1/2024 22:30,30,1,100,4908
2/1/2024 22:45,49,1,100,4908
