5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed,SCATS
1/1/2024 0:00,43,1,100,8328
1/1/2024 0:15,60,1,100,8328
1/1/2024 0:30,9,1,100,8328
1/1/2024 0:45,44,1,100,8328
1/1/2024 1:00,57,1,100,8328
1/1/2024 1:15,111,1,100,8328
1/1/2024 1:30,119,1,100,8328
1/1/2024 1:45,82,1,100,8328
1/1/2024 2:00,1,1,100,8328
1/1/2024 2:15,102,1,100,8328
1/1/2024 2:30,21,1,100,8328
1/1/2024 2:45,13,1,100,8328
1/1/2024 3:00,67,1,100,8328
1/1/2024 3:15,40,1,100,8328
1/1/2024 3:30,73,1,100,8328
1/1/2024 3:45,57,1,100,8328
1/1/2024 4:00,84,1,100,8328
1/1/2024 4:15,78,1,100,8328
1/1/2024 4:30,30,1,100,8328
1/1/2024 4:45,108,1,100,8328
1/1/2024 5:00,108,1,100,8328
1/1/2024 5:15,51,1,100,8328
1/1/2024 5:30,55,1,100,8328
1/1/2024 5:45,67,1,100,8328
1/1/2024 6:00,26,1,100,8328
1/1/2024 6:15,23,1,100,8328
1/1/2024 6:30,2,1,100,8328
1/1/2024 6:45,9,1,100,8328
1/1/2024 7:00,46,1,100,8328
1/1/2024 7:15,77,1,100,8328
1/1/2024 7:30,28,1,100,8328
1/1/2024 7:45,90,1,100,8328
1/1/2024 8:00,24,1,100,8328
1/1/2024 8:15,82,1,100,8328
1/1/2024 8:30,28,1,100,8328
1/1/2024 8:45,116,1,100,8328
1/1/2024 9:00,108,1,100,8328
1/1/2024 9:15,113,1,100,8328
1/1/2024 9:30,102,1,100,8328
1/1/2024 9:45,72,1,100,8328
1/1/2024 10:00,71,1,100,8328
1/1/2024 10:15,21,1,100,8328
1/1/2024 10:30,31,1,100,8328
1/1/2024 10:45,28,1,100,8328
1/1/2024 11:00,73,1,100,8328
1/1/2024 11:15,80,1,100,8328
1/1/2024 11:30,8,1,100,8328
1/1/2024 11:45,89,1,100,8328
1/1/2024 12:00,27,1,100,8328
1/1/2024 12:15,95,1,100,8328
1/1/2024 12:30,44,1,100,8328
1/1/2024 12:45,41,1,100,8328
1/1/2024 13:00,82,1,100,8328
1/1/2024 13:15,88,1,100,8328
1/1/2024 13:30,83,1,100,8328
1/1/2024 13:45,94,1,100,8328
1/1/2024 14:00,3,1,100,8328
1/1/2024 14:15,85,1,100,8328
1/1/2024 14:30,7,1,100,8328
1/1/2024 14:45,80,1,100,8328
1/1/2024 15:00,19,1,100,8328
1/1/2024 15:15,42,1,100,8328
1/1/2024 15:30,84,1,100,8328
1/1/2024 15:45,48,1,100,8328
1/1/2024 16:00,37,1,100,8328
1/1/2024 16:15,83,1,100,8328
1/1/2024 16:30,72,1,100,8328
1/1/2024 16:45,49,1,100,8328
1/1/2024 17:00,74,1,100,8328
1/1/2024 17:15,101,1,100,8328
1/1/2024 17:30,6,1,100,8328
1/1/2024 17:45,46,1,100,8328
1/1/2024 18:00,8,1,100,8328
1/1/2024 18:15,52,1,100,8328
1/1/2024 18:30,113,1,100,8328
1/1/2024 18:45,96,1,100,8328
1/1/2024 19:00,93,1,100,8328
