5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed,SCATS
1/1/2024 0:00,110,1,100,5608
1/1/2024 0:15,103,1,100,5608
1/1/2024 0:30,5,1,100,5608
1/1/2024 0:45,92,1,100,5608
1/1/2024 1:00,66,1,100,5608
1/1/2024 1:15,109,1,100,5608
1/1/2024 1:30,74,1,100,5608
1/1/2024 1:45,32,1,100,5608
1/1/2024 2:00,8,1,100,5608
1/1/2024 2:15,63,1,100,5608
1/1/2024 2:30,41,1,100,5608
1/1/2024 2:45,86,1,100,5608
1/1/2024 3:00,67,1,100,5608
1/1/2024 3:15,85,1,100,5608
1/1/2024 3:30,61,1,100,5608
1/1/2024 3:45,3,1,100,5608
1/1/2024 4:00,55,1,100,5608
1/1/2024 4:15,93,1,100,5608
1/1/2024 4:30,97,1,100,5608
1/1/2024 4:45,71,1,100,5608
1/1/2024 5:00,75,1,100,5608
1/1/2024 5:15,43,1,100,5608
1/1/2024 5:30,109,1,100,5608
1/1/2024 5:45,73,1,100,5608
1/1/2024 6:00,117,1,100,5608
1/1/2024 6:15,83,1,100,5608
1/1/2024 6:30,101,1,100,5608
1/1/2024 6:45,116,1,100,5608
1/1/2024 7:00,90,1,100,5608
1/1/2024 7:15,36,1,100,5608
1/1/2024 7:30,4,1,100,5608
1/1/2024 7:45,112,1,100,5608
1/1/2024 8:00,118,1,100,5608
1/1/2024 8:15,70,1,100,5608
1/1/2024 8:30,24,1,100,5608
1/1/2024 8:45,68,1,100,5608
1/1/2024 9:00,23,1,100,5608
1/1/2024 9:15,3,1,100,5608
1/1/2024 9:30,118,1,100,5608
1/1/2024 9:45,19,1,100,5608
1/1/2024 10:00,87,1,100,5608
1/1/2024 10:15,50,1,100,5608
1/1/2024 10:30,70,1,100,5608
1/1/2024 10:45,103,1,100,5608
1/1/2024 11:00,22,1,100,5608
1/1/2024 11:15,72,1,100,5608
1/1/2024 11:30,24,1,100,5608
1/1/2024 11:45,93,1,100,5608
1/1/2024 12:00,77,1,100,5608
1/1/2024 12:15,47,1,100,5608
1/1/2024 12:30,97,1,100,5608
1/1/2024 12:45,116,1,100,5608
1/1/2024 13:00,99,1,100,5608
1/1/2024 13:15,33,1,100,5608
1/1/2024 13:30,18,1,100,5608
1/1/2024 13:45,66,1,100,5608
1/1/2024 14:00,54,1,100,5608
1/1/2024 14:15,117,1,100,5608
1/1/2024 14:30,67,1,100,5608
1/1/2024 14:45,93,1,100,5608
1/1/2024 15:00,66,1,100,5608
1/1/2024 15:15,69,1,100,5608
1/1/2024 15:30,80,1,100,5608
1/1/2024 15:45,23,1,100,5608
1/1/2024 16:00,16,1,100,5608
1/1/2024 16:15,63,1,100,5608
1/1/2024 16:30,55,1,100,5608
1/1/2024 16:45,44,1,100,5608
1/1/2024 17:00,8,1,100,5608
1/1/2024 17:15,93,1,100,5608
1/1/2024 17:30,5,1,100,5608
1/1/2024 17:45,2,1,100,5608
1/1/2024 18:00,44,1,100,5608
1/1/2024 18:15,7,1,100,5608
1/1/2024 18:30,103,1,100,5608
1/1/2024 18:45,57,1,100,5608
1/1/2024 19:00,72,1,100,5608
1/1/2024 19:15,88,1,100,5608
1/1/2024 19:30,78,1,100,5608
1/1/2024 19:45,114,1,100,5608
1/1/2024 20:00,87,1,100,5608
1/1/2024 20:15,14,1,100,5608
1/1/2024 20:30,11,1,100,5608
1/1/2024 20:45,58,1,100,5608
1/1/2024 21:00,19,1,100,5608
1/1/2024 21:15,74,1,100,5608
1/1/2024 21:30,33,1,100,5608
1/1/2024 21:45,99,1,100,5608
1/1/2024 22:00,94,1,100,5608
1/1/2024 22:15,105,1,100,5608
1/1/2024 22:30,100,1,100,5608
1/1/2024 22:45,72,1,100,5608
1/1/2024 23:00,23,1,100,5608
2/1/2024 0:00,29,1,100,5608
2/1/2024 0:15,26,1,100,5608
2/1/2024 0:30,71,1,100,5608
2/1/2024 0:45,65,1,100,5608
2/1/2024 1:00,12,1,100,5608
2/1/2024 1:15,8,1,100,5608
2/1/2024 1:30,111,1,100,5608
2/1/2024 1:45,96,1,100,5608
2/1/2024 2:00,40,1,100,5608
2/1/2024 2:15,58,1,100,5608
2/1/2024 2:30,24,1,100,5608
2/1/2024 2:45,79,1,100,5608
2/1/2024 3:00,102,1,100,5608
2/1/2024 3:15,19,1,100,5608
2/1/2024 3:30,28,1,100,5608
2/1/2024 3:45,51,1,100,5608
2/1/2024 4:00,70,1,100,5608
2/1/2024 4:15,56,1,100,5608
2/1/2024 4:30,6,1,100,5608
2/1/2024 4:45,35,1,100,5608
2/1/2024 5:00,52,1,100,5608
2/1/2024 5:15,36,1,100,5608
2/1/2024 5:30,22,1,100,5608
2/1/2024 5:45,46,1,100,5608
2/1/2024 6:00,109,1,100,5608
2/1/2024 6:15,66,1,100,5608
2/1/2024 6:30,2,1,100,5608
2/1/2024 6:45,101,1,100,5608
2/1/2024 7:00,7,1,100,5608
2/1/2024 7:15,50,1,100,5608
2/1/2024 7:30,113,1,100,5608
2/1/2024 7:45,69,1,100,5608
2/1/2024 8:00,57,1,100,5608
2/1/2024 8:15,37,1,100,5608
2/1/2024 8:30,19,1,100,5608
2/1/2024 8:45,95,1,100,5608
2/1/2024 9:00,51,1,100,5608
2/1/2024 9:15,41,1,100,5608
2/1/2024 9:30,36,1,100,5608
2/1/2024 9:45,26,1,100,5608
2/1/2024 10:00,73,1,100,5608
2/1/2024 10:15,4,1,100,5608
2/1/2024 10:30,72,1,100,5608
2/1/2024 10:45,71,1,100,5608
2/1/2024 11:00,119,1,100,5608
2/1/2024 11:15,81,1,100,5608
2/1/2024 11:30,64,1,100,5608
2/1/2024 11:45,70,1,100,5608
2/1/2024 12:00,3,1,100,5608
2/1/2024 12:15,49,1,100,5608
2/1/2024 12:30,64,1,100,5608
2/1/2024 12:45,97,1,100,5608
2/1/2024 13:00,46,1,100,5608
2/1/2024 13:15,32,1,100,5608
2/1/2024 13:30,74,1,100,5608
2/1/2024 13:45,4,1,100,5608
2/1/2024 14:00,51,1,100,5608
2/1/2024 14:15,55,1,100,5608
2/1/2024 14:30,45,1,100,5608
2/1/2024 14:45,109,1,100,5608
2/1/2024 15:00,62,1,100,5608
2/1/2024 15:15,43,1,100,5608
2/1/2024 15:30,73,1,100,5608
2/1/2024 15:45,40,1,100,5608
2/1/2024 16:00,90,1,100,5608
2/1/2024 16:15,73,1,100,5608
2/1/2024 16:30,16,1,100,5608
2/1/2024 16:45,7,1,100,5608
2/1/2024 17:00,21,1,100,5608
2/1/2024 17:15,111,1,100,5608
2/1/2024 17:30,118,1,100,5608
2/1/2024 17:45,84,1,100,5608
2/1/2024 18:00,55,1,100,5608
2/1/2024 18:15,32,1,100,5608
2/1/2024 18:30,97,1,100,5608
2/1/2024 18:45,11,1,100,5608
2/1/2024 19:00,49,1,100,5608
2/1/2024 19:15,42,1,100,5608
2/1/2024 19:30,96,1,100,5608
2/1/2024 19:45,87,1,100,5608
2/1/2024 20:00,66,1,100,5608
2/1/2024 20:15,6,1,100,5608
2/1/2024 20:30,36,1,100,5608
2/1/2024 20:45,64,1,100,5608
2/1/2024 21:00,45,1,100,5608
2/1/2024 21:15,119,1,100,5608
2/1/2024 21:30,73,1,100,5608
2/1/2024 21:45,55,1,100,5608
2/1/2024 22:00,94,1,100,5608
2/1/2024 22:15,83,1,100,5608
2/1/2024 22:30,57,1,100,5608
2/1/2024 22:45,28,1,100,5608
2/1/2024 23:00,45,1,100,5608
3/1/2024 0:00,105,1,100,5608
3/1/2024 0:15,41,1,100,5608
3/1/2024 0:30,93,1,100,5608
3/1/2024 0:45,43,1,100,5608
3/1/2024 1:00,40,1,100,5608
3/1/2024 1:15,82,1,100,5608
3/1/2024 1:30,84,1,100,5608
3/1/2024 1:45,82,1,100,5608
3/1/2024 2:00,48,1,100,5608
3/1/2024 2:15,64,1,100,5608
3/1/2024 2:30,58,1,100,5608
3/1/2024 2:45,55,1,100,5608
3/1/2024 3:00,101,1,100,5608
3/1/2024 3:15,93,1,100,5608
3/1/2024 3:30,46,1,100,5608
3/1/2024 3:45,108,1,100,5608
3/1/2024 4:00,95,1,100,5608
3/1/2024 4:15,107,1,100,5608
3/1/2024 4:30,77,1,100,5608
3/1/2024 4:45,35,1,100,5608
3/1/2024 5:00,94,1,100,5608
3/1/2024 5:15,94,1,100,5608
3/1/2024 5:30,11,1,100,5608
3/1/2024 5:45,110,1,100,5608
3/1/2024 6:00,9,1,100,5608
3/1/2024 6:15,116,1,100,5608
3/1/2024 6:30,7,1,100,5608
3/1/2024 6:45,89,1,100,5608
3/1/2024 7:00,1,1,100,5608
3/1/2024 7:15,3,1,100,5608
3/1/2024 7:30,46,1,100,5608
3/1/2024 7:45,40,1,100,5608
3/1/2024 8:00,96,1,100,5608
3/1/2024 8:15,61,1,100,5608
3/1/2024 8:30,65,1,100,5608
3/1/2024 8:45,74,1,100,5608
3/1/2024 9:00,106,1,100,5608
3/1/2024 9:15,120,1,100,5608
3/1/2024 9:30,10,1,100,5608
3/1/2024 9:45,28,1,100,5608
3/1/2024 10:00,76,1,100,5608
3/1/2024 10:15,36,1,100,5608
3/1/2024 10:30,91,1,100,5608
3/1/2024 10:45,113,1,100,5608
3/1/2024 11:00,75,1,100,5608
3/1/2024 11:15,12,1,100,5608
3/1/2024 11:30,73,1,100,5608
3/1/2024 11:45,91,1,100,5608
3/1/2024 12:00,88,1,100,5608
3/1/2024 12:15,103,1,100,5608
3/1/2024 12:30,119,1,100,5608
3/1/2024 12:45,19,1,100,5608
3/1/2024 13:00,77,1,100,5608
3/1/2024 13:15,23,1,100,5608
3/1/2024 13:30,104,1,100,5608
3/1/2024 13:45,31,1,100,5608
3/1/2024 14:00,43,1,100,5608
3/1/2024 14:15,113,1,100,5608
3/1/2024 14:30,77,1,100,5608
3/1/2024 14:45,66,1,100,5608
3/1/2024 15:00,55,1,100,5608
3/1/2024 15:15,84,1,100,5608
3/1/2024 15:30,44,1,100,5608
3/1/2024 15:45,67,1,100,5608
3/1/2024 16:00,86,1,100,5608
3/1/2024 16:15,36,1,100,5608
3/1/2024 16:30,59,1,100,5608
3/1/2024 16:45,74,1,100,5608
3/1/2024 17:00,89,1,100,5608
3/1/2024 17:15,59,1,100,5608
3/1/2024 17:30,92,1,100,5608
3/1/2024 17:45,5,1,100,5608
3/1/2024 18:00,16,1,100,5608
3/1/2024 18:15,77,1,100,5608
3/1/2024 18:30,95,1,100,5608
3/1/2024 18:45,46,1,100,5608
3/1/2024 19:00,83,1,100,5608
3/1/2024 19:15,77,1,100,5608
3/1/2024 19:30,31,1,100,5608
3/1/2024 19:45,110,1,100,5608
3/1/2024 20:00,86,1,100,5608
3/1/2024 20:15,8,1,100,5608
3/1/2024 20:30,71,1,100,5608
3/1/2024 20:45,17,1,100,5608
3/1/2024 21:00,32,1,100,5608
3/1/2024 21:15,94,1,100,5608
3/1/2024 21:30,111,1,100,5608
3/1/2024 21:45,30,1,100,5608
3/1/2024 22:00,103,1,100,5608
3/1/2024 22:15,66,1,100,5608
3/1/2024 22:30,67,1,100,5608
3/1/2024 22:45,104,1,100,5608
3/1/2024 23:00,31,1,100,5608
4/1/2024 0:00,70,1,100,5608
4/1/2024 0:15,117,1,100,5608
4/1/2024 0:30,63,1,100,5608
4/1/2024 0:45,73,1,100,5608
4/1/2024 1:00,13,1,100,5608
4/1/2024 1:15,10,1,100,5608
4/1/2024 1:30,43,1,100,5608
4/1/2024 1:45,49,1,100,5608
4/1/2024 2:00,83,1,100,5608
4/1/2024 2:15,108,1,100,5608
4/1/2024 2:30,36,1,100,5608
4/1/2024 2:45,20,1,100,5608
4/1/2024 3:00,11,1,100,5608
4/1/2024 3:15,71,1,100,5608
4/1/2024 3:30,70,1,100,5608
4/1/2024 3:45,32,1,100,5608
4/1/2024 4:00,20,1,100,5608
4/1/2024 4:15,12,1,100,5608
4/1/2024 4:30,90,1,100,5608
4/1/2024 4:45,119,1,100,5608
4/1/2024 5:00,116,1,100,5608
4/1/2024 5:15,83,1,100,5608
4/1/2024 5:30,98,1,100,5608
4/1/2024 5:45,37,1,100,5608
4/1/2024 6:00,48,1,100,5608
4/1/2024 6:15,103,1,100,5608
4/1/2024 6:30,67,1,100,5608
4/1/2024 6:45,68,1,100,5608
4/1/2024 7:00,94,1,100,5608
4/1/2024 7:15,31,1,100,5608
4/1/2024 7:30,78,1,100,5608
4/1/2024 7:45,102,1,100,5608
4/1/2024 8:00,74,1,100,5608
4/1/2024 8:15,26,1,100,5608
4/1/2024 8:30,62,1,100,5608
4/1/2024 8:45,89,1,100,5608
4/1/2024 9:00,77,1,100,5608
4/1/2024 9:15,69,1,100,5608
4/1/2024 9:30,84,1,100,5608
4/1/2024 9:45,1,1,100,5608
4/1/2024 10:00,74,1,100,5608
4/1/2024 10:15,22,1,100,5608
4/1/2024 10:30,20,1,100,5608
4/1/2024 10:45,38,1,100,5608
4/1/2024 11:00,56,1,100,5608
4/1/2024 11:15,93,1,100,5608
4/1/2024 11:30,47,1,100,5608
4/1/2024 11:45,11,1,100,5608
4/1/2024 12:00,109,1,100,5608
4/1/2024 12:15,8,1,100,5608
4/1/2024 12:30,90,1,100,5608
4/1/2024 12:45,69,1,100,5608
4/1/2024 13:00,101,1,100,5608
4/1/2024 13:15,12,1,100,5608
4/1/2024 13:30,28,1,100,5608
4/1/2024 13:45,15,1,100,5608
4/1/2024 14:00,116,1,100,5608
4/1/2024 14:15,11,1,100,5608
4/1/2024 14:30,5,1,100,5608
4/1/2024 14:45,64,1,100,5608
4/1/2024 15:00,117,1,100,5608
4/1/2024 15:15,74,1,100,5608
4/1/2024 15:30,83,1,100,5608
4/1/2024 15:45,86,1,100,5608
4/1/2024 16:00,57,1,100,5608
4/1/2024 16:15,104,1,100,5608
4/1/2024 16:30,102,1,100,5608
4/1/2024 16:45,106,1,100,5608
4/1/2024 17:00,73,1,100,5608
4/1/2024 17:15,14,1,100,5608
4/1/2024 17:30,35,1,100,5608
4/1/2024 17:45,83,1,100,5608
4/1/2024 18:00,117,1,100,5608
4/1/2024 18:15,61,1,100,5608
4/1/2024 18:30,35,1,100,5608
4/1/2024 18:45,62,1,100,5608
4/1/2024 19:00,53,1,100,5608
4/1/2024 19:15,84,1,100,5608
4/1/2024 19:30,32,1,100,5608
4/1/2024 19:45,69,1,100,5608
4/1/2024 20:00,25,1,100,5608
4/1/2024 20:15,98,1,100,5608
4/1/2024 20:30,81,1,100,5608
4/1/2024 20:45,46,1,100,5608
4/1/2024 21:00,66,1,100,5608
4/1/2024 21:15,13,1,100,5608
4/1/2024 21:30,112,1,100,5608
4/1/2024 21:45,72,1,100,5608
4/1/2024 22:00,61,1,100,5608
4/1/2024 22:15,102,1,100,5608
4/1/2024 22:30,69,1,100,5608
4/1/2024 22:45,17,1,100,5608
4/1/2024 23:00,66,1,100,5608
5/1/2024 0:00,61,1,100,5608
5/1/2024 0:15,74,1,100,5608
5/1/2024 0:30,106,1,100,5608
5/1/2024 0:45,69,1,100,5608
5/1/2024 1:00,2,1,100,5608
5/1/2024 1:15,114,1,100,5608
5/1/2024 1:30,18,1,100,5608
5/1/2024 1:45,67,1,100,5608
5/1/2024 2:00,110,1,100,5608
5/1/2024 2:15,78,1,100,5608
5/1/2024 2:30,24,1,100,5608
5/1/2024 2:45,116,1,100,5608
5/1/2024 3:00,41,1,100,5608
5/1/2024 3:15,23,1,100,5608
5/1/2024 3:30,116,1,100,5608
5/1/2024 3:45,80,1,100,5608
5/1/2024 4:00,60,1,100,5608
5/1/2024 4:15,41,1,100,5608
5/1/2024 4:30,11,1,100,5608
5/1/2024 4:45,46,1,100,5608
5/1/2024 5:00,99,1,100,5608
5/1/2024 5:15,37,1,100,5608
5/1/2024 5:30,44,1,100,5608
5/1/2024 5:45,72,1,100,5608
5/1/2024 6:00,13,1,100,5608
5/1/2024 6:15,33,1,100,5608
5/1/2024 6:30,54,1,100,5608
5/1/2024 6:45,92,1,100,5608
5/1/2024 7:00,30,1,100,5608
5/1/2024 7:15,60,1,100,5608
5/1/2024 7:30,7,1,100,5608
5/1/2024 7:45,71,1,100,5608
5/1/2024 8:00,30,1,100,5608
5/1/2024 8:15,47,1,100,5608
5/1/2024 8:30,9,1,100,5608
5/1/2024 8:45,108,1,100,5608
5/1/2024 9:00,17,1,100,5608
5/1/2024 9:15,85,1,100,5608
5/1/2024 9:30,55,1,100,5608
5/1/2024 9:45,25,1,100,5608
5/1/2024 10:00,95,1,100,5608
5/1/2024 10:15,95,1,100,5608
5/1/2024 10:30,79,1,100,5608
5/1/2024 10:45,58,1,100,5608
