5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed,SCATS
1/1/2024 0:00,85,1,100,2816
1/1/2024 0:15,73,1,100,2816
1/1/2024 0:30,112,1,100,2816
1/1/2024 0:45,50,1,100,2816
1/1/2024 1:00,48,1,100,2816
1/1/2024 1:15,27,1,100,2816
1/1/2024 1:30,69,1,100,2816
1/1/2024 1:45,12,1,100,2816
1/1/2024 2:00,110,1,100,2816
1/1/2024 2:15,59,1,100,2816
1/1/2024 2:30,6,1,100,2816
1/1/2024 2:45,99,1,100,2816
1/1/2024 3:00,116,1,100,2816
1/1/2024 3:15,1,1,100,2816
1/1/2024 3:30,68,1,100,2816
1/1/2024 3:45,11,1,100,2816
1/1/2024 4:00,87,1,100,2816
1/1/2024 4:15,115,1,100,2816
1/1/2024 4:30,117,1,100,2816
1/1/2024 4:45,84,1,100,2816
1/1/2024 5:00,75,1,100,2816
1/1/2024 5:15,34,1,100,2816
1/1/2024 5:30,82,1,100,2816
1/1/2024 5:45,17,1,100,2816
1/1/2024 6:00,91,1,100,2816
1/1/2024 6:15,42,1,100,2816
1/1/2024 6:30,23,1,100,2816
1/1/2024 6:45,120,1,100,2816
1/1/2024 7:00,16,1,100,2816
1/1/2024 7:15,96,1,100,2816
1/1/2024 7:30,45,1,100,2816
1/1/2024 7:45,96,1,100,2816
1/1/2024 8:00,119,1,100,2816
1/1/2024 8:15,83,1,100,2816
1/1/2024 8:30,114,1,100,2816
1/1/2024 8:45,109,1,100,2816
1/1/2024 9:00,1,1,100,2816
1/1/2024 9:15,5,1,100,2816
1/1/2024 9:30,94,1,100,2816
1/1/2024 9:45,9,1,100,2816
1/1/2024 10:00,62,1,100,2816
1/1/2024 10:15,59,1,100,2816
1/1/2024 10:30,31,1,100,2816
1/1/2024 10:45,84,1,100,2816
1/1/2024 11:00,6,1,100,2816
1/1/2024 11:15,64,1,100,2816
1/1/2024 11:30,107,1,100,2816
1/1/2024 11:45,3,1,100,2816
1/1/2024 12:00,102,1,100,2816
1/1/2024 12:15,4,1,100,2816
1/1/2024 12:30,72,1,100,2816
1/1/2024 12:45,57,1,100,2816
1/1/2024 13:00,89,1,100,2816
1/1/2024 13:15,22,1,100,2816
1/1/2024 13:30,78,1,100,2816
1/1/2024 13:45,11,1,100,2816
1/1/2024 14:00,117,1,100,2816
1/1/2024 14:15,67,1,100,2816
1/1/2024 14:30,99,1,100,2816
1/1/2024 14:45,43,1,100,2816
1/1/2024 15:00,108,1,100,2816
1/1/2024 15:15,35,1,100,2816
1/1/2024 15:30,115,1,100,2816
1/1/2024 15:45,56,1,100,2816
1/1/2024 16:00,41,1,100,2816
1/1/2024 16:15,12,1,100,2816
1/1/2024 16:30,9,1,100,2816
1/1/2024 16:45,80,1,100,2816
1/1/2024 17:00,118,1,100,2816
1/1/2024 17:15,29,1,100,2816
1/1/2024 17:30,24,1,100,2816
1/1/2024 17:45,55,1,100,2816
1/1/2024 18:00,47,1,100,2816
1/1/2024 18:15,90,1,100,2816
1/1/2024 18:30,32,1,100,2816
1/1/2024 18:45,18,1,100,2816
1/1/2024 19:00,69,1,100,2816
1/1/2024 19:15,68,1,100,2816
1/1/2024 19:30,43,1,100,2816
1/1/2024 19:45,65,1,100,2816
1/1/2024 20:00,48,1,100,2816
1/1/2024 20:15,13,1,100,2816
1/1/2024 20:30,3,1,100,2816
1/1/2024 20:45,80,1,100,2816
1/1/2024 21:00,82,1,100,2816
1/1/2024 21:15,59,1,100,2816
1/1/2024 21:30,33,1,100,2816
1/1/2024 21:45,93,1,100,2816
1/1/2024 22:00,20,1,100,2816
1/1/2024 22:15,105,1,100,2816
1/1/2024 22:30,43,1,100,2816
1/1/2024 22:45,31,1,100,2816
1/1/2024 23:00,29,1,100,2816
2/1/2024 0:00,109,1,100,2816
2/1/2024 0:15,9,1,100,2816
2/1/2024 0:30,43,1,100,2816
2/1/2024 0:45,7,1,100,2816
2/1/2024 1:00,73,1,100,2816
2/1/2024 1:15,86,1,100,2816
2/1/2024 1:30,114,1,100,2816
2/1/2024 1:45,72,1,100,2816
2/1/2024 2:00,107,1,100,2816
2/1/2024 2:15,21,1,100,2816
2/1/2024 2:30,46,1,100,2816
2/1/2024 2:45,45,1,100,2816
2/1/2024 3:00,120,1,100,2816
2/1/2024 3:15,30,1,100,2816
2/1/2024 3:30,22,1,100,2816
2/1/2024 3:45,48,1,100,2816
2/1/2024 4:00,76,1,100,2816
2/1/2024 4:15,82,1,100,2816
2/1/2024 4:30,73,1,100,2816
2/1/2024 4:45,42,1,100,2816
2/1/2024 5:00,34,1,100,2816
2/1/2024 5:15,116,1,100,2816
2/1/2024 5:30,38,1,100,2816
2/1/2024 5:45,32,1,100,2816
2/1/2024 6:00,5,1,100,2816
2/1/2024 6:15,43,1,100,2816
2/1/2024 6:30,37,1,100,2816
2/1/2024 6:45,9,1,100,2816
2/1/2024 7:00,55,1,100,2816
2/1/2024 7:15,32,1,100,2816
2/1/2024 7:30,38,1,100,2816
2/1/2024 7:45,25,1,100,2816
2/1/2024 8:00,44,1,100,2816
2/1/2024 8:15,49,1,100,2816
2/1/2024 8:30,49,1,100,2816
2/1/2024 8:45,87,1,100,2816
2/1/2024 9:00,102,1,100,2816
2/1/2024 9:15,72,1,100,2816
2/1/2024 9:30,55,1,100,2816
2/1/2024 9:45,28,1,100,2816
2/1/2024 10:00,116,1,100,2816
2/1/2024 10:15,91,1,100,2816
2/1/2024 10:30,45,1,100,2816
2/1/2024 10:45,41,1,100,2816
2/1/2024 11:00,45,1,100,2816
2/1/2024 11:15,51,1,100,2816
2/1/2024 11:30,63,1,100,2816
2/1/2024 11:45,19,1,100,2816
2/1/2024 12:00,72,1,100,2816
2/1/2024 12:15,117,1,100,2816
2/1/2024 12:30,51,1,100,2816
2/1/2024 12:45,63,1,100,2816
2/1/2024 13:00,44,1,100,2816
2/1/2024 13:15,115,1,100,2816
2/1/2024 13:30,75,1,100,2816
2/1/2024 13:45,10,1,100,2816
2/1/2024 14:00,34,1,100,2816
2/1/2024 14:15,5,1,100,2816
2/1/2024 14:30,52,1,100,2816
2/1/2024 14:45,88,1,100,2816
2/1/2024 15:00,68,1,100,2816
2/1/2024 15:15,106,1,100,2816
2/1/2024 15:30,73,1,100,2816
2/1/2024 15:45,45,1,100,2816
2/1/2024 16:00,100,1,100,2816
2/1/2024 16:15,62,1,100,2816
2/1/2024 16:30,11,1,100,2816
2/1/2024 16:45,86,1,100,2816
2/1/2024 17:00,51,1,100,2816
2/1/2024 17:15,49,1,100,2816
2/1/2024 17:30,3,1,100,2816
2/1/2024 17:45,76,1,100,2816
2/1/2024 18:00,112,1,100,2816
2/1/2024 18:15,117,1,100,2816
2/1/2024 18:30,90,1,100,2816
2/1/2024 18:45,8,1,100,2816
2/1/2024 19:00,61,1,100,2816
2/1/2024 19:15,13,1,100,2816
2/1/2024 19:30,83,1,100,2816
2/1/2024 19:45,68,1,100,2816
2/1/2024 20:00,65,1,100,2816
2/1/2024 20:15,50,1,100,2816
2/1/2024 20:30,69,1,100,2816
2/1/2024 20:45,108,1,100,2816
2/1/2024 21:00,73,1,100,2816
2/1/2024 21:15,65,1,100,2816
2/1/2024 21:30,93,1,100,2816
2/1/2024 21:45,71,1,100,2816
2/1/2024 22:00,76,1,100,2816
2/1/2024 22:15,112,1,100,2816
2/1/2024 22:30,110,1,100,2816
2/1/2024 22:45,29,1,100,2816
2/1/2024 23:00,45,1,100,2816
3/1/2024 0:00,62,1,100,2816
3/1/2024 0:15,89,1,100,2816
3/1/2024 0:30,23,1,100,2816
3/1/2024 0:45,8,1,100,2816
3/1/2024 1:00,37,1,100,2816
3/1/2024 1:15,91,1,100,2816
3/1/2024 1:30,79,1,100,2816
3/1/2024 1:45,32,1,100,2816
3/1/2024 2:00,37,1,100,2816
3/1/2024 2:15,43,1,100,2816
3/1/2024 2:30,103,1,100,2816
3/1/2024 2:45,113,1,100,2816
3/1/2024 3:00,105,1,100,2816
3/1/2024 3:15,56,1,100,2816
3/1/2024 3:30,36,1,100,2816
3/1/2024 3:45,64,1,100,2816
3/1/2024 4:00,4,1,100,2816
3/1/2024 4:15,118,1,100,2816
3/1/2024 4:30,28,1,100,2816
3/1/2024 4:45,55,1,100,2816
3/1/2024 5:00,61,1,100,2816
3/1/2024 5:15,105,1,100,2816
3/1/2024 5:30,1,1,100,2816
3/1/2024 5:45,62,1,100,2816
3/1/2024 6:00,31,1,100,2816
3/1/2024 6:15,68,1,100,2816
3/1/2024 6:30,6,1,100,2816
3/1/2024 6:45,67,1,100,2816
3/1/2024 7:00,87,1,100,2816
3/1/2024 7:15,29,1,100,2816
3/1/2024 7:30,13,1,100,2816
3/1/2024 7:45,87,1,100,2816
3/1/2024 8:00,42,1,100,2816
3/1/2024 8:15,114,1,100,2816
3/1/2024 8:30,48,1,100,2816
3/1/2024 8:45,59,1,100,2816
3/1/2024 9:00,16,1,100,2816
3/1/2024 9:15,63,1,100,2816
3/1/2024 9:30,107,1,100,2816
3/1/2024 9:45,71,1,100,2816
3/1/2024 10:00,97,1,100,2816
3/1/2024 10:15,10,1,100,2816
3/1/2024 10:30,85,1,100,2816
3/1/2024 10:45,6,1,100,2816
3/1/2024 11:00,25,1,100,2816
3/1/2024 11:15,11,1,100,2816
3/1/2024 11:30,24,1,100,2816
3/1/2024 11:45,86,1,100,2816
3/1/2024 12:00,3,1,100,2816
3/1/2024 12:15,110,1,100,2816
3/1/2024 12:30,71,1,100,2816
3/1/2024 12:45,72,1,100,2816
3/1/2024 13:00,83,1,100,2816
3/1/2024 13:15,63,1,100,2816
3/1/2024 13:30,27,1,100,2816
3/1/2024 13:45,94,1,100,2816
3/1/2024 14:00,96,1,100,2816
3/1/2024 14:15,54,1,100,2816
3/1/2024 14:30,62,1,100,2816
3/1/2024 14:45,76,1,100,2816
3/1/2024 15:00,43,1,100,2816
3/1/2024 15:15,104,1,100,2816
3/1/2024 15:30,62,1,100,2816
3/1/2024 15:45,24,1,100,2816
3/1/2024 16:00,28,1,100,2816
3/1/2024 16:15,61,1,100,2816
3/1/2024 16:30,32,1,100,2816
3/1/2024 16:45,17,1,100,2816
3/1/2024 17:00,81,1,100,2816
3/1/2024 17:15,80,1,100,2816
3/1/2024 17:30,17,1,100,2816
3/1/2024 17:45,100,1,100,2816
3/1/2024 18:00,102,1,100,2816
3/1/2024 18:15,46,1,100,2816
3/1/2024 18:30,27,1,100,2816
3/1/2024 18:45,107,1,100,2816
3/1/2024 19:00,80,1,100,2816
3/1/2024 19:15,102,1,100,2816
3/1/2024 19:30,68,1,100,2816
3/1/2024 19:45,42,1,100,2816
3/1/2024 20:00,76,1,100,2816
3/1/2024 20:15,82,1,100,2816
3/1/2024 20:30,83,1,100,2816
3/1/2024 20:45,11,1,100,2816
3/1/2024 21:00,22,1,100,2816
3/1/2024 21:15,17,1,100,2816
3/1/2024 21:30,17,1,100,2816
3/1/2024 21:45,47,1,100,2816
3/1/2024 22:00,62,1,100,2816
3/1/2024 22:15,21,1,100,2816
3/1/2024 22:30,105,1,100,2816
3/1/2024 22:45,97,1,100,2816
3/1/2024 23:00,69,1,100,2816
4/1/2024 0:00,61,1,100,2816
4/1/2024 0:15,107,1,100,2816
4/1/2024 0:30,1,1,100,2816
4/1/2024 0:45,62,1,100,2816
4/1/2024 1:00,53,1,100,2816
4/1/2024 1:15,100,1,100,2816
4/1/2024 1:30,68,1,100,2816
4/1/2024 1:45,5,1,100,2816
4/1/2024 2:00,45,1,100,2816
4/1/2024 2:15,60,1,100,2816
4/1/2024 2:30,22,1,100,2816
4/1/2024 2:45,31,1,100,2816
4/1/2024 3:00,112,1,100,2816
4/1/2024 3:15,96,1,100,2816
4/1/2024 3:30,120,1,100,2816
4/1/2024 3:45,67,1,100,2816
4/1/2024 4:00,57,1,100,2816
4/1/2024 4:15,77,1,100,2816
4/1/2024 4:30,20,1,100,2816
4/1/2024 4:45,40,1,100,2816
4/1/2024 5:00,37,1,100,2816
4/1/2024 5:15,27,1,100,2816
4/1/2024 5:30,23,1,100,2816
4/1/2024 5:45,94,1,100,2816
4/1/2024 6:00,40,1,100,2816
4/1/2024 6:15,94,1,100,2816
4/1/2024 6:30,42,1,100,2816
4/1/2024 6:45,119,1,100,2816
4/1/2024 7:00,73,1,100,2816
4/1/2024 7:15,78,1,100,2816
4/1/2024 7:30,12,1,100,2816
4/1/2024 7:45,1,1,100,2816
4/1/2024 8:00,30,1,100,2816
4/1/2024 8:15,42,1,100,2816
4/1/2024 8:30,22,1,100,2816
4/1/2024 8:45,59,1,100,2816
4/1/2024 9:00,12,1,100,2816
4/1/2024 9:15,95,1,100,2816
4/1/2024 9:30,54,1,100,2816
4/1/2024 9:45,64,1,100,2816
4/1/2024 10:00,94,1,100,2816
4/1/2024 10:15,62,1,100,2816
4/1/2024 10:30,6,1,100,2816
4/1/2024 10:45,38,1,100,2816
4/1/2024 11:00,4,1,100,2816
4/1/2024 11:15,83,1,100,2816
4/1/2024 11:30,11,1,100,2816
4/1/2024 11:45,60,1,100,2816
4/1/2024 12:00,119,1,100,2816
4/1/2024 12:15,108,1,100,2816
4/1/2024 12:30,28,1,100,2816
4/1/2024 12:45,113,1,100,2816
4/1/2024 13:00,84,1,100,2816
4/1/2024 13:15,103,1,100,2816
4/1/2024 13:30,28,1,100,2816
4/1/2024 13:45,95,1,100,2816
4/1/2024 14:00,105,1,100,2816
4/1/2024 14:15,21,1,100,2816
4/1/2024 14:30,104,1,100,2816
4/1/2024 14:45,74,1,100,2816
4/1/2024 15:00,38,1,100,2816
4/1/2024 15:15,77,1,100,2816
4/1/2024 15:30,72,1,100,2816
4/1/2024 15:45,91,1,100,2816
4/1/2024 16:00,61,1,100,2816
4/1/2024 16:15,90,1,100,2816
4/1/2024 16:30,77,1,100,2816
4/1/2024 16:45,33,1,100,2816
4/1/2024 17:00,103,1,100,2816
4/1/2024 17:15,10,1,100,2816
4/1/2024 17:30,46,1,100,2816
4/1/2024 17:45,54,1,100,2816
4/1/2024 18:00,40,1,100,2816
4/1/2024 18:15,9,1,100,2816
4/1/2024 18:30,102,1,100,2816
4/1/2024 18:45,120,1,100,2816
4/1/2024 19:00,37,1,100,2816
4/1/2024 19:15,95,1,100,2816
4/1/2024 19:30,16,1,100,2816
4/1/2024 19:45,84,1,100,2816
4/1/2024 20:00,96,1,100,2816
4/1/2024 20:15,102,1,100,2816
4/1/2024 20:30,5,1,100,2816
4/1/2024 20:45,80,1,100,2816
4/1/2024 21:00,30,1,100,2816
4/1/2024 21:15,32,1,100,2816
4/1/2024 21:30,56,1,100,2816
4/1/2024 21:45,60,1,100,2816
4/1/2024 22:00,37,1,100,2816
4/1/2024 22:15,97,1,100,2816
4/1/2024 22:30,29,1,100,2816
4/1/2024 22:45,22,1,100,2816
4/1/2024 23:00,68,1,100,2816
5/1/2024 0:00,19,1,100,2816
5/1/2024 0:15,54,1,100,2816
5/1/2024 0:30,69,1,100,2816
5/1/2024 0:45,116,1,100,2816
5/1/2024 1:00,106,1,100,2816
5/1/2024 1:15,38,1,100,2816
5/1/2024 1:30,47,1,100,2816
5/1/2024 1:45,105,1,100,2816
5/1/2024 2:00,115,1,100,2816
5/1/2024 2:15,55,1,100,2816
5/1/2024 2:30,69,1,100,2816
5/1/2024 2:45,7,1,100,2816
5/1/2024 3:00,73,1,100,2816
5/1/2024 3:15,73,1,100,2816
5/1/2024 3:30,5,1,100,2816
5/1/2024 3:45,52,1,100,2816
5/1/2024 4:00,94,1,100,2816
5/1/2024 4:15,99,1,100,2816
5/1/2024 4:30,87,1,100,2816
5/1/2024 4:45,73,1,100,2816
5/1/2024 5:00,99,1,100,2816
5/1/2024 5:15,39,1,100,2816
5/1/2024 5:30,13,1,100,2816
5/1/2024 5:45,68,1,100,2816
5/1/2024 6:00,18,1,100,2816
5/1/2024 6:15,74,1,100,2816
5/1/2024 6:30,25,1,100,2816
